spread_by_ordinal_ms,spread_end_by_ordinal_ms,gs_mismatch
2031.514000002062,2031.62200000952,False
107.22299999906681,107.20900000887923,False
1548.1920000020182,1548.292000006768,False
36.837999999988824,36.83599999931175,False
1833.7370000081137,1833.8409999996657,False
4.885999995167367,4.897999999229796,False
2468.5429999954067,2468.646000008448,False
49.629999994067475,49.66200000490062,False
2315.383000008296,2315.5300000071293,False
0.9770000033313408,0.9469999931752682,False
2029.4160000048578,2029.5210000040242,False
19.224000003305264,19.23999999416992,False
2534.5260000030976,2534.6469999931287,False
33.97899999981746,33.96999998949468,False
2530.1970000000438,2530.302999992273,False
9.950000006938353,9.97500000812579,False
1689.8759999894537,1689.9730000004638,False
8.113000003504567,8.104000007733703,False
1702.0740000007208,1702.2060000017518,False
16.086000003269874,16.107000003103167,False
1852.1790000086185,1852.3049999930663,False
19.165999998222105,19.19099999940954,False
2116.946000009193,2117.061000011745,False
9.153999999398366,9.167000011075288,False
2002.173999993829,2002.2830000089016,False
47.006000007968396,47.011999995447695,False
1732.8310000011697,1732.9489999974612,False
9.718999994220212,9.719000008772127,False
2316.6249999922,2316.7060000123456,False
1.3080000062473118,1.3509999989764765,False
2247.963999994681,2248.078999997233,False
51.55899999954272,51.55799999192823,False
1884.5240000082413,1884.6279999997932,False
5.944000004092231,5.958000008831732,False
2238.467999995919,2238.5510000021895,False
5.459000007249415,5.460999993374571,False
2157.1160000021337,2157.2310000046855,False
50.541999997221865,50.56200000399258,False
1269.18800000567,1269.2780000070343,False
7.373000000370666,7.375000001047738,False
2205.898000000161,2205.9880000015255,False
6.213000000570901,6.194999994477257,False
1997.1729999961099,1997.2799999959534,False
30.878000005031936,30.903000006219372,False
1791.5050000010524,1791.6109999932814,False
3.9249999972525984,3.9289999986067414,False
1869.5050000096671,1869.593999988865,False
4.902000000583939,4.902000000583939,False
2674.51899999287,2674.64199999813,False
5.27900000452064,5.316999988281168,False
1750.0609999988228,1750.1289999927394,False
5.6899999908637255,5.679999987478368,False
1707.788999992772,1707.8639999963343,False
8.30600000335835,8.327000003191642,False
2138.0470000003697,2138.1620000029216,False
112.64699998719152,112.64299998583738,False
2151.205000001937,2151.324000005843,False
33.0029999895487,33.02099999564234,False
2165.847999989637,2165.94299999997,False
10.027999989688396,10.034999999334104,False
2154.64300000167,2154.752999995253,False
14.951999997720122,14.943000001949258,False
1871.807000003173,1871.9140000030166,False
6.030000004102476,6.0400000074878335,False
2217.5120000028983,2217.6239999971585,False
4.711000001407228,4.692000002251007,False
1726.2849999970058,1726.3890000031097,False
52.46100001386367,52.45600000489503,False
1815.056999999797,1815.136999997776,False
0.7650000043213367,0.6839999987278134,False
2042.7169999893522,2042.8180000017164,False
7.204000008641742,7.198999999673106,False
2429.1879999946104,2429.3430000107037,False
14.957999999751337,14.978000006522052,False
1178.5500000114553,1178.6580000043614,False
5.627999998978339,5.627000005915761,False
1374.1399999998976,1374.2480000073556,False
6.416000003810041,6.426000007195398,False
2404.324999995879,2404.4339999963995,False
18.549000000348315,18.55500000237953,False
2328.7120000022696,2328.816999986884,False
9.758999993209727,9.768999996595085,False
1967.5100000022212,1967.62700000545,False
7.570000001578592,7.570000001578592,False
2294.016999992891,2294.122999999672,False
14.830000000074506,14.840000003459863,False
1905.1830000098562,1905.2989999909187,False
5.034000001614913,5.0309999933233485,False
1986.335000008694,1986.4079999970272,False
1.1269999959040433,1.101000001654029,False
2168.1190000090282,2168.2179999916116,False
17.10300000559073,17.1190000110073,False
2244.4910000049276,2244.5860000007087,False
6.244000003789552,6.277000007685274,False
2140.4940000065835,2140.582000007271,False
23.600999993504956,23.59299999079667,False
2991.5040000050794,2991.6309999971418,False
72.01600000553299,72.0220000075642,False
1403.3670000062557,1403.4590000082972,False
4.531999991741031,4.539000001386739,False
1378.7679999950342,1378.8599999970756,False
3.6309999995864928,3.6370000016177073,False
2052.7709999878425,2052.874000000884,False
85.35300000221469,85.37999998952728,False
1766.3029999966966,1766.4110000041546,False
8.544999989680946,8.556999993743375,False
2078.917000006186,2079.0089999936754,False
10.632999998051673,10.652999990270473,False
2396.6479999944568,2396.74300000479,False
4.7469999990426,4.74999999278225,False
2022.988999990048,2023.0949999968288,False
4.95000000228174,4.960999998729676,False
1458.1150000012713,1458.147999990615,False
5.556000003707595,5.55900001199916,False
2000.5380000075093,2000.6849999917904,False
14.477999997325242,14.503999991575256,False
1459.59299999231,1459.6959999907995,False
5.40200000978075,5.410999990999699,False
2029.3319999909727,2029.4379999977536,False
9.212000004481524,9.231999996700324,False
2563.93200000457,2564.0699999930803,False
103.91199999139644,103.94799998903181,False
1503.4109999978682,1503.591000000597,False
47.55099999601953,47.55200000363402,False
1153.3659999986412,1153.470000004745,False
5.179999992833473,5.1949999906355515,False
2455.5600000021514,2455.660000006901,False
71.81900000432506,71.82100000500213,False
958.6360000103014,958.7529999989783,False
1.0400000028312206,1.0550000006332994,False
