t,kind,rank,worker,pid,index,wall_ms,cpu_ms,ok,n_in,seq_len,global_step,epoch,local_step,load_ms,t_batch,t_fwd,t_bwd,t_opt,t_end,wid
1789039600.1734,sample,1,0,29235,1491.0,321.011,28.273,True,,,,,,,,,,,,1/w0
1789039600.6743,sample,1,0,29235,1619.0,500.77,29.022,True,,,,,,,,,,,,1/w0
1789039601.0596,sample,1,0,29235,4035.0,385.219,15.328,True,,,,,,,,,,,,1/w0
1789039601.3328,sample,1,0,29235,74.0,273.133,11.336,True,,,,,,,,,,,,1/w0
1789039601.7359,sample,1,0,29235,4479.0,310.589,107.433,True,,,,,,,,,,,,1/w0
1789039602.1135,sample,1,0,29235,1613.0,377.556,38.067,True,,,,,,,,,,,,1/w0
1789039602.6815,sample,1,0,29235,35.0,567.798,27.632,True,,,,,,,,,,,,1/w0
1789039603.0439,sample,1,0,29235,2299.0,362.352,23.658,True,,,,,,,,,,,,1/w0
1789039603.3674,sample,1,0,29235,4124.0,323.409,20.966,True,,,,,,,,,,,,1/w0
1789039603.6984,sample,1,0,29235,38.0,330.963,19.215,True,,,,,,,,,,,,1/w0
1789039603.9591,sample,1,0,29235,281.0,260.589,17.672,True,,,,,,,,,,,,1/w0
1789039604.2614,sample,1,0,29235,4086.0,302.192,13.949,True,,,,,,,,,,,,1/w0
1789039604.9542,sample,1,0,29235,2269.0,595.15,123.648,True,,,,,,,,,,,,1/w0
1789039605.3702,sample,1,0,29235,1605.0,415.954,49.908,True,,,,,,,,,,,,1/w0
1789039605.6669,sample,1,0,29235,2981.0,296.668,28.378,True,,,,,,,,,,,,1/w0
1789039605.9311,sample,1,0,29235,2350.0,264.076,18.834,True,,,,,,,,,,,,1/w0
1789039606.1859,sample,1,0,29235,1966.0,254.771,15.998,True,,,,,,,,,,,,1/w0
1789039606.6565,sample,1,0,29235,80.0,374.517,138.848,True,,,,,,,,,,,,1/w0
1789039606.9147,sample,1,0,29235,4120.0,258.117,39.658,True,,,,,,,,,,,,1/w0
1789039607.2056,sample,1,0,29235,2757.0,290.721,25.042,True,,,,,,,,,,,,1/w0
1789039607.6801,sample,1,0,29235,2001.0,474.428,21.467,True,,,,,,,,,,,,1/w0
1789039607.9508,sample,1,0,29235,4408.0,270.593,20.848,True,,,,,,,,,,,,1/w0
1789039608.4796,sample,1,0,29235,1230.0,435.346,151.175,True,,,,,,,,,,,,1/w0
1789039608.8115,sample,1,0,29235,4071.0,331.821,35.113,True,,,,,,,,,,,,1/w0
1789039609.1179,sample,1,0,29235,2724.0,306.384,36.73,True,,,,,,,,,,,,1/w0
1789039609.555,sample,1,0,29235,2655.0,437.032,27.626,True,,,,,,,,,,,,1/w0
1789039609.7439,sample,1,0,29235,4193.0,188.756,22.924,True,,,,,,,,,,,,1/w0
1789039610.078,sample,1,0,29235,2061.0,333.961,15.651,True,,,,,,,,,,,,1/w0
1789039610.5807,sample,1,0,29235,472.0,419.992,158.807,True,,,,,,,,,,,,1/w0
1789039610.9102,sample,1,0,29235,3692.0,329.481,49.172,True,,,,,,,,,,,,1/w0
1789039611.3015,sample,1,0,29235,1304.0,391.134,30.261,True,,,,,,,,,,,,1/w0
1789039611.7495,sample,1,0,29235,2016.0,447.922,26.617,True,,,,,,,,,,,,1/w0
1789039612.0901,sample,1,0,29235,899.0,340.537,20.075,True,,,,,,,,,,,,1/w0
1789039612.3763,sample,1,0,29235,461.0,286.066,11.005,True,,,,,,,,,,,,1/w0
1789039612.9634,sample,1,0,29235,2670.0,486.286,109.534,True,,,,,,,,,,,,1/w0
1789039613.38,sample,1,0,29235,2673.0,416.468,42.448,True,,,,,,,,,,,,1/w0
1789039613.7508,sample,1,0,29235,932.0,370.765,33.176,True,,,,,,,,,,,,1/w0
1789039614.1487,sample,1,0,29235,4994.0,397.787,26.56,True,,,,,,,,,,,,1/w0
1789039614.5138,sample,1,0,29235,1240.0,365.013,22.669,True,,,,,,,,,,,,1/w0
1789039614.7966,sample,1,0,29235,2517.0,282.767,14.003,True,,,,,,,,,,,,1/w0
1789039615.0427,sample,1,0,29235,4094.0,245.98,9.475,True,,,,,,,,,,,,1/w0
1789039615.9021,sample,1,0,29235,3834.0,754.887,166.186,True,,,,,,,,,,,,1/w0
1789039616.1017,sample,1,0,29235,4642.0,199.451,47.811,True,,,,,,,,,,,,1/w0
1789039616.366,sample,1,0,29235,3768.0,264.283,34.087,True,,,,,,,,,,,,1/w0
1789039616.6903,sample,1,0,29235,2623.0,324.138,21.605,True,,,,,,,,,,,,1/w0
1789039617.0363,sample,1,0,29235,2906.0,345.923,24.844,True,,,,,,,,,,,,1/w0
1789039617.421,sample,1,0,29235,4774.0,384.551,18.536,True,,,,,,,,,,,,1/w0
1789039618.1701,sample,1,0,29235,2054.0,617.864,179.218,True,,,,,,,,,,,,1/w0
1789039618.4758,sample,1,0,29235,1486.0,305.612,57.395,True,,,,,,,,,,,,1/w0
1789039618.7693,sample,1,0,29235,279.0,293.404,26.025,True,,,,,,,,,,,,1/w0
1789039619.1991,sample,1,0,29235,978.0,429.679,14.164,True,,,,,,,,,,,,1/w0
1789039619.7582,sample,1,0,29235,4141.0,463.883,127.503,True,,,,,,,,,,,,1/w0
1789039620.1984,sample,1,0,29235,382.0,440.052,43.28,True,,,,,,,,,,,,1/w0
1789039620.5459,sample,1,0,29235,2515.0,347.447,33.637,True,,,,,,,,,,,,1/w0
1789039620.8618,sample,1,0,29235,2877.0,315.724,23.124,True,,,,,,,,,,,,1/w0
1789039621.3415,sample,1,0,29235,2747.0,479.596,18.82,True,,,,,,,,,,,,1/w0
1789039621.5683,sample,1,0,29235,2892.0,226.766,17.001,True,,,,,,,,,,,,1/w0
1789039622.1295,sample,1,0,29235,4755.0,444.488,105.183,True,,,,,,,,,,,,1/w0
1789039622.471,sample,1,0,29235,912.0,341.413,55.0,True,,,,,,,,,,,,1/w0
1789039622.8192,sample,1,0,29235,3185.0,348.077,32.261,True,,,,,,,,,,,,1/w0
1789039623.0915,sample,1,0,29235,4785.0,272.274,23.642,True,,,,,,,,,,,,1/w0
1789039623.2916,sample,1,0,29235,2270.0,199.955,20.565,True,,,,,,,,,,,,1/w0
1789039623.6654,sample,1,0,29235,2632.0,373.778,20.915,True,,,,,,,,,,,,1/w0
1789039623.8769,sample,1,0,29235,4134.0,211.337,14.802,True,,,,,,,,,,,,1/w0
1789039624.3721,sample,1,0,29235,4646.0,394.872,105.626,True,,,,,,,,,,,,1/w0
1789039624.7579,sample,1,0,29235,4811.0,385.644,42.14,True,,,,,,,,,,,,1/w0
1789039625.103,sample,1,0,29235,3101.0,345.011,44.287,True,,,,,,,,,,,,1/w0
1789039625.4026,sample,1,0,29235,4555.0,299.489,26.787,True,,,,,,,,,,,,1/w0
1789039625.7773,sample,1,0,29235,3351.0,374.692,20.049,True,,,,,,,,,,,,1/w0
1789039626.161,sample,1,0,29235,4431.0,383.501,18.227,True,,,,,,,,,,,,1/w0
1789039626.7465,sample,1,0,29235,1707.0,477.465,109.081,True,,,,,,,,,,,,1/w0
1789039627.1058,sample,1,0,29235,865.0,359.282,34.58,True,,,,,,,,,,,,1/w0
1789039627.5093,sample,1,0,29235,4481.0,403.395,26.946,True,,,,,,,,,,,,1/w0
1789039627.7837,sample,1,0,29235,2368.0,274.274,23.245,True,,,,,,,,,,,,1/w0
1789039628.1792,sample,1,0,29235,2649.0,395.439,21.884,True,,,,,,,,,,,,1/w0
1789039628.6162,sample,1,0,29235,625.0,436.88,17.705,True,,,,,,,,,,,,1/w0
1789039629.0885,sample,1,0,29235,2746.0,388.422,116.725,True,,,,,,,,,,,,1/w0
1789039629.4522,sample,1,0,29235,4816.0,363.647,54.517,True,,,,,,,,,,,,1/w0
1789039629.7523,sample,1,0,29235,4949.0,300.041,35.165,True,,,,,,,,,,,,1/w0
1789039630.164,sample,1,0,29235,4990.0,411.51,24.04,True,,,,,,,,,,,,1/w0
1789039630.5738,sample,1,0,29235,4535.0,409.725,19.207,True,,,,,,,,,,,,1/w0
1789039630.9872,sample,1,0,29235,4881.0,413.281,11.697,True,,,,,,,,,,,,1/w0
1789039631.4008,sample,1,0,29235,425.0,329.013,112.903,True,,,,,,,,,,,,1/w0
1789039631.8135,sample,1,0,29235,1084.0,412.553,48.226,True,,,,,,,,,,,,1/w0
1789039632.1571,sample,1,0,29235,2307.0,343.535,31.547,True,,,,,,,,,,,,1/w0
1789039632.5519,sample,1,0,29235,843.0,394.703,24.365,True,,,,,,,,,,,,1/w0
1789039632.9737,sample,1,0,29235,4635.0,421.651,18.986,True,,,,,,,,,,,,1/w0
1789039633.3112,sample,1,0,29235,1791.0,337.487,17.042,True,,,,,,,,,,,,1/w0
1789039633.4268,sample,1,0,29235,4841.0,115.491,7.519,True,,,,,,,,,,,,1/w0
1789039633.8523,sample,1,0,29235,4286.0,316.06,106.802,True,,,,,,,,,,,,1/w0
1789039634.1725,sample,1,0,29235,2614.0,320.006,48.126,True,,,,,,,,,,,,1/w0
1789039634.5775,sample,1,0,29235,2301.0,404.966,35.696,True,,,,,,,,,,,,1/w0
1789039635.0651,sample,1,0,29235,2477.0,487.474,35.268,True,,,,,,,,,,,,1/w0
1789039635.4029,sample,1,0,29235,3450.0,337.621,22.434,True,,,,,,,,,,,,1/w0
1789039635.6947,sample,1,0,29235,3851.0,291.721,16.71,True,,,,,,,,,,,,1/w0
1789039636.1622,sample,1,0,29235,4584.0,265.776,123.399,True,,,,,,,,,,,,1/w0
1789039636.5627,sample,1,0,29235,1274.0,400.404,44.889,True,,,,,,,,,,,,1/w0
1789039636.9401,sample,1,0,29235,1861.0,377.3,34.789,True,,,,,,,,,,,,1/w0
1789039637.3294,sample,1,0,29235,884.0,389.213,25.157,True,,,,,,,,,,,,1/w0
1789039637.6051,sample,1,0,29235,3745.0,275.541,18.561,True,,,,,,,,,,,,1/w0
1789039637.8646,sample,1,0,29235,2678.0,259.43,12.639,True,,,,,,,,,,,,1/w0
1789039638.1199,sample,1,0,29235,3991.0,255.252,11.761,True,,,,,,,,,,,,1/w0
1789039638.8559,sample,1,0,29235,3589.0,639.406,168.366,True,,,,,,,,,,,,1/w0
1789039639.2422,sample,1,0,29235,1922.0,386.201,47.627,True,,,,,,,,,,,,1/w0
1789039639.7418,sample,1,0,29235,2116.0,499.484,31.162,True,,,,,,,,,,,,1/w0
1789039640.0345,sample,1,0,29235,177.0,292.637,23.489,True,,,,,,,,,,,,1/w0
1789039640.3529,sample,1,0,29235,2540.0,318.256,16.525,True,,,,,,,,,,,,1/w0
1789039640.9024,sample,1,0,29235,4780.0,452.632,133.708,True,,,,,,,,,,,,1/w0
1789039641.2528,sample,1,0,29235,4722.0,350.305,44.782,True,,,,,,,,,,,,1/w0
1789039641.7736,sample,1,0,29235,416.0,520.755,41.337,True,,,,,,,,,,,,1/w0
1789039642.1885,sample,1,0,29235,2575.0,414.772,44.395,True,,,,,,,,,,,,1/w0
1789039642.5304,sample,1,0,29235,2560.0,341.838,19.847,True,,,,,,,,,,,,1/w0
1789039643.3913,sample,1,0,29235,1329.0,724.468,216.336,True,,,,,,,,,,,,1/w0
1789039643.6392,sample,1,0,29235,2167.0,247.757,26.724,True,,,,,,,,,,,,1/w0
1789039644.0172,sample,1,0,29235,467.0,377.884,21.409,True,,,,,,,,,,,,1/w0
1789039644.312,sample,1,0,29235,138.0,294.78,13.843,True,,,,,,,,,,,,1/w0
1789039644.9133,sample,1,0,29235,4208.0,493.808,161.298,True,,,,,,,,,,,,1/w0
1789039645.2415,sample,1,0,29235,764.0,328.099,40.938,True,,,,,,,,,,,,1/w0
1789039645.631,sample,1,0,29235,1422.0,389.457,34.119,True,,,,,,,,,,,,1/w0
1789039646.0042,sample,1,0,29235,1424.0,373.107,20.425,True,,,,,,,,,,,,1/w0
1789039646.2409,sample,1,0,29235,3886.0,236.665,17.606,True,,,,,,,,,,,,1/w0
1789039646.871,sample,1,0,29235,3437.0,521.277,208.261,True,,,,,,,,,,,,1/w0
1789039647.1829,sample,1,0,29235,155.0,311.817,30.096,True,,,,,,,,,,,,1/w0
1789039647.5082,sample,1,0,29235,1569.0,325.165,20.032,True,,,,,,,,,,,,1/w0
1789039648.0932,sample,1,0,29235,3676.0,495.273,117.075,True,,,,,,,,,,,,1/w0
1789039648.4565,sample,1,0,29235,253.0,363.201,46.118,True,,,,,,,,,,,,1/w0
1789039648.8492,sample,1,0,29235,4789.0,392.678,32.808,True,,,,,,,,,,,,1/w0
1789039649.208,sample,1,0,29235,3187.0,358.663,28.297,True,,,,,,,,,,,,1/w0
1789039649.54,sample,1,0,29235,4579.0,331.898,23.974,True,,,,,,,,,,,,1/w0
1789039649.7024,sample,1,0,29235,3469.0,162.292,17.539,True,,,,,,,,,,,,1/w0
1789039650.0631,sample,1,0,29235,4329.0,360.596,6.573,True,,,,,,,,,,,,1/w0
1789039650.4172,sample,1,0,29235,4627.0,354.052,5.649,True,,,,,,,,,,,,1/w0
1789039650.9137,sample,1,0,29235,4830.0,412.181,170.02,True,,,,,,,,,,,,1/w0
1789039651.2581,sample,1,0,29235,2703.0,344.225,53.888,True,,,,,,,,,,,,1/w0
1789039651.5706,sample,1,0,29235,175.0,312.45,30.523,True,,,,,,,,,,,,1/w0
1789039651.9724,sample,1,0,29235,2134.0,401.677,22.184,True,,,,,,,,,,,,1/w0
1789039652.5895,sample,1,0,29235,2317.0,529.145,99.958,True,,,,,,,,,,,,1/w0
1789039652.8603,sample,1,0,29235,3604.0,270.65,38.123,True,,,,,,,,,,,,1/w0
1789039653.1321,sample,1,0,29235,2716.0,271.775,36.661,True,,,,,,,,,,,,1/w0
1789039653.5832,sample,1,0,29235,2610.0,451.028,27.979,True,,,,,,,,,,,,1/w0
1789039653.888,sample,1,0,29235,2259.0,304.671,22.553,True,,,,,,,,,,,,1/w0
1789039654.1642,sample,1,0,29235,2392.0,276.075,19.293,True,,,,,,,,,,,,1/w0
1789039654.4021,sample,1,0,29235,2804.0,237.801,16.402,True,,,,,,,,,,,,1/w0
1789039654.6312,sample,1,0,29235,191.0,229.053,10.795,True,,,,,,,,,,,,1/w0
1789039655.3524,sample,1,0,29235,4271.0,613.772,201.652,True,,,,,,,,,,,,1/w0
1789039655.5765,sample,1,0,29235,3757.0,224.012,20.706,True,,,,,,,,,,,,1/w0
1789039655.928,sample,1,0,29235,620.0,351.368,13.284,True,,,,,,,,,,,,1/w0
1789039656.4151,sample,1,0,29235,575.0,394.518,124.293,True,,,,,,,,,,,,1/w0
1789039656.6786,sample,1,0,29235,2430.0,263.388,42.328,True,,,,,,,,,,,,1/w0
1789039657.0023,sample,1,0,29235,3127.0,323.665,32.391,True,,,,,,,,,,,,1/w0
1789039657.5341,sample,1,0,29235,4614.0,531.638,27.215,True,,,,,,,,,,,,1/w0
1789039657.8861,sample,1,0,29235,2562.0,351.953,18.945,True,,,,,,,,,,,,1/w0
1789039658.0608,sample,1,0,29235,1497.0,174.619,13.644,True,,,,,,,,,,,,1/w0
1789039658.3969,sample,1,0,29235,2225.0,336.002,12.083,True,,,,,,,,,,,,1/w0
1789039658.8047,sample,1,0,29235,1406.0,298.96,115.801,True,,,,,,,,,,,,1/w0
1789039659.1429,sample,1,0,29235,3114.0,338.115,43.242,True,,,,,,,,,,,,1/w0
1789039659.6082,sample,1,0,29235,1783.0,465.23,48.502,True,,,,,,,,,,,,1/w0
1789039659.9762,sample,1,0,29235,3682.0,367.863,29.479,True,,,,,,,,,,,,1/w0
1789039660.3027,sample,1,0,29235,894.0,326.461,21.787,True,,,,,,,,,,,,1/w0
1789039660.6269,sample,1,0,29235,379.0,324.033,14.259,True,,,,,,,,,,,,1/w0
1789039661.2951,sample,1,0,29235,3576.0,566.046,127.174,True,,,,,,,,,,,,1/w0
1789039661.765,sample,1,0,29235,1009.0,469.756,57.686,True,,,,,,,,,,,,1/w0
1789039662.1404,sample,1,0,29235,1797.0,375.369,30.434,True,,,,,,,,,,,,1/w0
1789039662.4845,sample,1,0,29235,3035.0,343.958,24.947,True,,,,,,,,,,,,1/w0
1789039662.9167,sample,1,0,29235,1076.0,338.351,118.276,True,,,,,,,,,,,,1/w0
1789039663.3492,sample,1,0,29235,4833.0,432.337,49.776,True,,,,,,,,,,,,1/w0
1789039663.6271,sample,1,0,29235,4655.0,277.841,34.868,True,,,,,,,,,,,,1/w0
1789039663.9675,sample,1,0,29235,2895.0,340.279,26.063,True,,,,,,,,,,,,1/w0
1789039664.3342,sample,1,0,29235,3931.0,366.668,19.297,True,,,,,,,,,,,,1/w0
1789039664.7781,sample,1,0,29235,2544.0,348.706,122.684,True,,,,,,,,,,,,1/w0
1789039665.0686,sample,1,0,29235,211.0,290.442,47.905,True,,,,,,,,,,,,1/w0
1789039665.2567,sample,1,0,29235,3840.0,188.03,41.341,True,,,,,,,,,,,,1/w0
1789039665.702,sample,1,0,29235,2946.0,445.188,24.086,True,,,,,,,,,,,,1/w0
1789039665.9729,sample,1,0,29235,3073.0,270.815,19.935,True,,,,,,,,,,,,1/w0
1789039666.389,sample,1,0,29235,3564.0,305.215,132.825,True,,,,,,,,,,,,1/w0
1789039666.7766,sample,1,0,29235,470.0,387.494,40.317,True,,,,,,,,,,,,1/w0
1789039667.1274,sample,1,0,29235,2335.0,350.756,32.149,True,,,,,,,,,,,,1/w0
1789039667.4427,sample,1,0,29235,1699.0,315.202,26.574,True,,,,,,,,,,,,1/w0
1789039667.6913,sample,1,0,29235,915.0,248.553,16.545,True,,,,,,,,,,,,1/w0
1789039668.2862,sample,1,0,29235,2600.0,493.697,125.056,True,,,,,,,,,,,,1/w0
1789039668.7593,sample,1,0,29235,4672.0,473.054,46.083,True,,,,,,,,,,,,1/w0
1789039669.1401,sample,1,0,29235,725.0,380.622,42.064,True,,,,,,,,,,,,1/w0
1789039669.4921,sample,1,0,29235,3820.0,351.985,27.554,True,,,,,,,,,,,,1/w0
1789039669.7723,sample,1,0,29235,4213.0,280.042,19.228,True,,,,,,,,,,,,1/w0
1789039670.2661,sample,1,0,29235,3208.0,401.392,155.717,True,,,,,,,,,,,,1/w0
1789039670.6524,sample,1,0,29235,4065.0,386.164,50.52,True,,,,,,,,,,,,1/w0
1789039670.9417,sample,1,0,29235,945.0,289.207,35.007,True,,,,,,,,,,,,1/w0
1789039671.2223,sample,1,0,29235,749.0,280.508,26.657,True,,,,,,,,,,,,1/w0
1789039671.5802,sample,1,0,29235,1374.0,357.866,22.42,True,,,,,,,,,,,,1/w0
1789039671.8098,sample,1,0,29235,4330.0,229.507,21.406,True,,,,,,,,,,,,1/w0
1789039671.9896,sample,1,0,29235,1384.0,179.649,11.993,True,,,,,,,,,,,,1/w0
1789039672.341,sample,1,0,29235,936.0,252.567,110.44,True,,,,,,,,,,,,1/w0
1789039672.5882,sample,1,0,29235,1978.0,247.108,39.282,True,,,,,,,,,,,,1/w0
1789039672.8839,sample,1,0,29235,3059.0,295.57,33.221,True,,,,,,,,,,,,1/w0
1789039673.3169,sample,1,0,29235,173.0,432.893,28.658,True,,,,,,,,,,,,1/w0
1789039673.6733,sample,1,0,29235,4175.0,356.385,24.412,True,,,,,,,,,,,,1/w0
1789039673.9336,sample,1,0,29235,4028.0,260.204,18.261,True,,,,,,,,,,,,1/w0
1789039674.5791,sample,1,0,29235,308.0,550.304,140.715,True,,,,,,,,,,,,1/w0
1789039674.8603,sample,1,0,29235,2028.0,281.084,52.219,True,,,,,,,,,,,,1/w0
1789039675.147,sample,1,0,29235,2818.0,286.644,30.641,True,,,,,,,,,,,,1/w0
1789039675.6387,sample,1,0,29235,95.0,491.541,17.327,True,,,,,,,,,,,,1/w0
1789039676.0049,sample,1,0,29235,2156.0,366.152,13.071,True,,,,,,,,,,,,1/w0
1789039676.5424,sample,1,0,29235,3451.0,338.568,139.204,True,,,,,,,,,,,,1/w0
1789039676.813,sample,1,0,29235,2461.0,270.381,37.478,True,,,,,,,,,,,,1/w0
1789039677.0323,sample,1,0,29235,4454.0,219.234,26.86,True,,,,,,,,,,,,1/w0
1789039677.2417,sample,1,0,29235,1676.0,209.295,26.67,True,,,,,,,,,,,,1/w0
1789039677.7285,sample,1,0,29235,2785.0,486.766,21.727,True,,,,,,,,,,,,1/w0
1789039678.4548,sample,1,0,29235,2050.0,626.623,197.058,True,,,,,,,,,,,,1/w0
1789039678.7704,sample,1,0,29235,4170.0,315.535,22.71,True,,,,,,,,,,,,1/w0
1789039679.0658,sample,1,0,29235,3308.0,295.304,20.036,True,,,,,,,,,,,,1/w0
1789039679.3311,sample,1,0,29235,1202.0,265.22,19.134,True,,,,,,,,,,,,1/w0
1789039680.448,sample,1,0,29235,414.0,654.104,89.911,True,,,,,,,,,,,,1/w0
1789039680.9303,sample,1,0,29235,4818.0,482.197,50.291,True,,,,,,,,,,,,1/w0
1789039681.2923,sample,1,0,29235,1117.0,361.854,33.833,True,,,,,,,,,,,,1/w0
1789039681.6423,sample,1,0,29235,4575.0,349.951,23.8,True,,,,,,,,,,,,1/w0
1789039681.9005,sample,1,0,29235,43.0,258.08,19.182,True,,,,,,,,,,,,1/w0
1789039682.1976,sample,1,0,29235,1258.0,297.056,13.56,True,,,,,,,,,,,,1/w0
1789039683.2675,sample,1,0,29235,2289.0,959.032,188.454,True,,,,,,,,,,,,1/w0
1789039683.5207,sample,1,0,29235,1730.0,253.032,31.391,True,,,,,,,,,,,,1/w0
1789039684.9307,sample,1,0,29235,2940.0,541.463,69.83,True,,,,,,,,,,,,1/w0
1789039685.2158,sample,1,0,29235,4017.0,284.812,41.73,True,,,,,,,,,,,,1/w0
1789039685.4993,sample,1,0,29235,2197.0,283.434,33.708,True,,,,,,,,,,,,1/w0
1789039685.7907,sample,1,0,29235,52.0,291.287,23.353,True,,,,,,,,,,,,1/w0
1789039686.0402,sample,1,0,29235,2714.0,249.481,23.716,True,,,,,,,,,,,,1/w0
1789039686.4478,sample,1,0,29235,2074.0,407.456,16.516,True,,,,,,,,,,,,1/w0
1789039686.7887,sample,1,0,29235,4790.0,340.826,13.948,True,,,,,,,,,,,,1/w0
1789039687.3201,sample,1,0,29235,4276.0,412.335,112.631,True,,,,,,,,,,,,1/w0
1789039687.6141,sample,1,0,29235,54.0,293.856,48.905,True,,,,,,,,,,,,1/w0
1789039687.8709,sample,1,0,29235,708.0,256.691,44.399,True,,,,,,,,,,,,1/w0
1789039688.0831,sample,1,0,29235,1754.0,212.138,20.587,True,,,,,,,,,,,,1/w0
1789039688.4681,sample,1,0,29235,3869.0,384.914,14.056,True,,,,,,,,,,,,1/w0
1789039688.7706,sample,1,0,29235,2204.0,302.425,12.866,True,,,,,,,,,,,,1/w0
1789039689.5179,sample,1,0,29235,939.0,641.987,145.767,True,,,,,,,,,,,,1/w0
1789039689.8188,sample,1,0,29235,4182.0,300.725,50.018,True,,,,,,,,,,,,1/w0
1789039690.2068,sample,1,0,29235,655.0,387.903,32.82,True,,,,,,,,,,,,1/w0
1789039690.3701,sample,1,0,29235,2328.0,163.235,18.578,True,,,,,,,,,,,,1/w0
1789039691.1964,sample,1,0,29235,4011.0,719.668,122.161,True,,,,,,,,,,,,1/w0
1789039691.5527,sample,1,0,29235,2572.0,356.194,47.901,True,,,,,,,,,,,,1/w0
1789039691.9479,sample,1,0,29235,4409.0,395.105,38.057,True,,,,,,,,,,,,1/w0
1789039692.344,sample,1,0,29235,3051.0,396.067,25.635,True,,,,,,,,,,,,1/w0
1789039692.7639,sample,1,0,29235,1122.0,419.714,16.644,True,,,,,,,,,,,,1/w0
1789039692.9404,sample,1,0,29235,1098.0,176.48,11.544,True,,,,,,,,,,,,1/w0
1789039693.349,sample,1,0,29235,1263.0,327.228,124.382,True,,,,,,,,,,,,1/w0
1789039693.6102,sample,1,0,29235,1301.0,261.098,42.859,True,,,,,,,,,,,,1/w0
1789039693.9697,sample,1,0,29235,1128.0,359.444,33.35,True,,,,,,,,,,,,1/w0
1789039694.4554,sample,1,0,29235,232.0,485.573,32.618,True,,,,,,,,,,,,1/w0
1789039694.8994,sample,1,0,29235,1572.0,443.933,22.983,True,,,,,,,,,,,,1/w0
1789039695.2615,sample,1,0,29235,1347.0,361.976,10.776,True,,,,,,,,,,,,1/w0
1789039695.8254,sample,1,0,29235,2930.0,467.319,111.926,True,,,,,,,,,,,,1/w0
1789039696.0944,sample,1,0,29235,1261.0,268.833,48.972,True,,,,,,,,,,,,1/w0
1789039696.4488,sample,1,0,29235,1420.0,354.281,34.925,True,,,,,,,,,,,,1/w0
1789039696.8054,sample,1,0,29235,4425.0,356.499,30.567,True,,,,,,,,,,,,1/w0
1789039697.0112,sample,1,0,29235,4448.0,205.712,14.141,True,,,,,,,,,,,,1/w0
1789039697.3121,sample,1,0,29235,3866.0,300.855,11.636,True,,,,,,,,,,,,1/w0
1789039697.7439,sample,1,0,29235,3835.0,355.113,116.494,True,,,,,,,,,,,,1/w0
1789039698.1201,sample,1,0,29235,3038.0,376.094,52.281,True,,,,,,,,,,,,1/w0
1789039698.5153,sample,1,0,29235,1379.0,395.19,29.308,True,,,,,,,,,,,,1/w0
1789039698.9086,sample,1,0,29235,2262.0,393.109,21.316,True,,,,,,,,,,,,1/w0
1789039699.1843,sample,1,0,29235,159.0,275.612,19.914,True,,,,,,,,,,,,1/w0
1789039699.5253,sample,1,0,29235,3976.0,340.946,18.458,True,,,,,,,,,,,,1/w0
1789039699.7376,sample,1,0,29235,4421.0,212.178,13.196,True,,,,,,,,,,,,1/w0
1789039700.3271,sample,1,0,29235,684.0,471.86,111.2,True,,,,,,,,,,,,1/w0
1789039700.6728,sample,1,0,29235,1333.0,345.614,38.529,True,,,,,,,,,,,,1/w0
1789039701.0501,sample,1,0,29235,2188.0,377.249,31.59,True,,,,,,,,,,,,1/w0
1789039701.4058,sample,1,0,29235,2598.0,355.57,25.099,True,,,,,,,,,,,,1/w0
1789039701.7755,sample,1,0,29235,490.0,369.617,21.427,True,,,,,,,,,,,,1/w0
1789039702.063,sample,1,0,29235,3946.0,287.377,18.307,True,,,,,,,,,,,,1/w0
1789039702.3701,sample,1,0,29235,2100.0,307.037,17.189,True,,,,,,,,,,,,1/w0
1789039702.7017,sample,1,0,29235,2077.0,230.32,107.291,True,,,,,,,,,,,,1/w0
1789039702.9614,sample,1,0,29235,1245.0,259.596,37.901,True,,,,,,,,,,,,1/w0
1789039703.3247,sample,1,0,29235,2756.0,363.274,34.04,True,,,,,,,,,,,,1/w0
1789039703.7353,sample,1,0,29235,4513.0,410.468,26.498,True,,,,,,,,,,,,1/w0
1789039703.9838,sample,1,0,29235,4476.0,248.46,17.362,True,,,,,,,,,,,,1/w0
1789039704.1764,sample,1,0,29235,1763.0,192.475,16.793,True,,,,,,,,,,,,1/w0
1789039704.4245,sample,1,0,29235,3046.0,247.971,13.226,True,,,,,,,,,,,,1/w0
1789039704.8113,sample,1,0,29235,2318.0,386.77,11.206,True,,,,,,,,,,,,1/w0
1789039705.4141,sample,1,0,29235,3643.0,491.274,172.472,True,,,,,,,,,,,,1/w0
1789039705.7769,sample,1,0,29235,4932.0,362.701,35.035,True,,,,,,,,,,,,1/w0
1789039706.1106,sample,1,0,29235,1666.0,333.64,20.915,True,,,,,,,,,,,,1/w0
1789039706.3754,sample,1,0,29235,707.0,264.762,14.51,True,,,,,,,,,,,,1/w0
1789039706.8281,sample,1,0,29235,234.0,369.661,118.572,True,,,,,,,,,,,,1/w0
1789039707.1393,sample,1,0,29235,2566.0,311.047,53.984,True,,,,,,,,,,,,1/w0
1789039707.3653,sample,1,0,29235,2070.0,225.906,34.865,True,,,,,,,,,,,,1/w0
1789039707.5757,sample,1,0,29235,4012.0,210.346,24.825,True,,,,,,,,,,,,1/w0
1789039707.9667,sample,1,0,29235,1176.0,390.912,16.774,True,,,,,,,,,,,,1/w0
