t,kind,rank,worker,pid,index,wall_ms,cpu_ms,ok,n_in,seq_len,global_step,epoch,local_step,load_ms,t_batch,t_fwd,t_bwd,t_opt,t_end
1789038500.0424,collate,3,0,28575,,68.034,67.936,,7.0,1.0,,,,,,,,,
1789038502.8703,collate,3,0,28575,,174.538,174.082,,7.0,1.0,,,,,,,,,
1789038505.6813,collate,3,0,28575,,25.216,25.175,,8.0,1.0,,,,,,,,,
1789038508.3852,collate,3,0,28575,,28.107,28.068,,7.0,1.0,,,,,,,,,
1789038510.611,collate,3,0,28575,,139.78,139.37,,5.0,1.0,,,,,,,,,
1789038512.6376,collate,3,0,28575,,28.525,28.493,,5.0,1.0,,,,,,,,,
1789038514.9558,collate,3,0,28575,,107.452,107.312,,6.0,1.0,,,,,,,,,
1789038517.6594,collate,3,0,28575,,73.34,73.238,,6.0,1.0,,,,,,,,,
1789038520.1128,collate,3,0,28575,,28.345,28.296,,6.0,1.0,,,,,,,,,
1789038522.223,collate,3,0,28575,,33.775,33.735,,5.0,1.0,,,,,,,,,
1789038524.3941,collate,3,0,28575,,66.142,65.99,,5.0,1.0,,,,,,,,,
1789038526.9574,collate,3,0,28575,,52.161,52.065,,6.0,1.0,,,,,,,,,
1789038528.8807,collate,3,0,28575,,35.713,35.671,,4.0,1.0,,,,,,,,,
1789038531.0735,collate,3,0,28575,,81.199,81.049,,5.0,1.0,,,,,,,,,
1789038532.8213,collate,3,0,28575,,77.96,77.827,,4.0,1.0,,,,,,,,,
1789038535.5249,collate,3,0,28575,,30.796,30.709,,7.0,1.0,,,,,,,,,
1789038537.8498,collate,3,0,28575,,50.758,50.698,,5.0,1.0,,,,,,,,,
1789038540.7543,collate,3,0,28575,,53.02,52.945,,7.0,1.0,,,,,,,,,
1789038543.3347,collate,3,0,28575,,219.021,218.648,,6.0,1.0,,,,,,,,,
1789038545.629,collate,3,0,28575,,84.801,81.695,,6.0,1.0,,,,,,,,,
1789038547.7402,collate,3,0,28575,,61.661,61.564,,6.0,1.0,,,,,,,,,
1789038550.1385,collate,3,0,28575,,73.944,73.847,,6.0,1.0,,,,,,,,,
1789038552.3447,collate,3,0,28575,,94.725,94.601,,5.0,1.0,,,,,,,,,
1789038554.8366,collate,3,0,28575,,33.584,33.531,,7.0,1.0,,,,,,,,,
1789038557.5932,collate,3,0,28575,,179.642,179.395,,7.0,1.0,,,,,,,,,
1789038559.6038,collate,3,0,28575,,58.697,58.619,,5.0,1.0,,,,,,,,,
1789038562.3911,collate,3,0,28575,,33.787,33.698,,7.0,1.0,,,,,,,,,
1789038564.9125,collate,3,0,28575,,39.663,39.466,,6.0,1.0,,,,,,,,,
1789038567.2369,collate,3,0,28575,,47.524,47.46,,5.0,1.0,,,,,,,,,
1789038569.5601,collate,3,0,28575,,24.442,24.412,,6.0,1.0,,,,,,,,,
1789038572.2985,collate,3,0,28575,,55.092,55.012,,8.0,1.0,,,,,,,,,
1789038575.1975,collate,3,0,28575,,46.827,46.702,,8.0,1.0,,,,,,,,,
1789038577.5852,collate,3,0,28575,,66.762,66.661,,6.0,1.0,,,,,,,,,
1789038580.1598,collate,3,0,28575,,33.015,32.929,,7.0,1.0,,,,,,,,,
1789038583.1414,collate,3,0,28575,,76.402,76.312,,8.0,1.0,,,,,,,,,
1789038585.241,collate,3,0,28575,,27.263,27.077,,4.0,1.0,,,,,,,,,
1789038587.6036,collate,3,0,28575,,44.13,43.955,,5.0,1.0,,,,,,,,,
1789038589.942,collate,3,0,28575,,42.9,42.773,,6.0,1.0,,,,,,,,,
1789038591.8619,collate,3,0,28575,,122.988,122.665,,4.0,1.0,,,,,,,,,
1789038594.2435,collate,3,0,28575,,89.132,88.951,,6.0,1.0,,,,,,,,,
1789038596.2348,collate,3,0,28575,,68.695,68.548,,5.0,1.0,,,,,,,,,
1789038598.2492,collate,3,0,28575,,58.708,58.601,,5.0,1.0,,,,,,,,,
1789038600.9105,collate,3,0,28575,,75.908,75.712,,6.0,1.0,,,,,,,,,
1789038603.881,collate,3,0,28575,,28.61,28.579,,7.0,1.0,,,,,,,,,
1789038606.5008,collate,3,0,28575,,70.995,70.757,,7.0,1.0,,,,,,,,,
1789038608.7002,collate,3,0,28575,,64.031,63.93,,6.0,1.0,,,,,,,,,
1789038611.2029,collate,3,0,28575,,34.187,34.079,,7.0,1.0,,,,,,,,,
1789038613.3862,collate,3,0,28575,,37.35,37.305,,5.0,1.0,,,,,,,,,
1789038615.7775,collate,3,0,28575,,183.321,182.989,,5.0,1.0,,,,,,,,,
1789038618.1659,collate,3,0,28575,,37.569,37.531,,6.0,1.0,,,,,,,,,
1789038620.4392,collate,3,0,28575,,108.173,107.976,,5.0,1.0,,,,,,,,,
1789038623.471,collate,3,0,28575,,85.938,85.823,,7.0,1.0,,,,,,,,,
1789038626.0979,collate,3,0,28575,,30.981,30.952,,7.0,1.0,,,,,,,,,
1789038628.4138,collate,3,0,28575,,123.825,123.652,,5.0,1.0,,,,,,,,,
1789038631.0764,collate,3,0,28575,,48.157,48.089,,7.0,1.0,,,,,,,,,
1789038633.0165,collate,3,0,28575,,27.72,27.685,,5.0,1.0,,,,,,,,,
1789038635.0956,collate,3,0,28575,,50.695,50.628,,5.0,1.0,,,,,,,,,
1789038637.7405,collate,3,0,28575,,30.948,30.908,,5.0,1.0,,,,,,,,,
1789038639.7935,collate,3,0,28575,,142.637,142.411,,4.0,1.0,,,,,,,,,
1789038641.9103,collate,3,0,28575,,127.615,127.42,,4.0,1.0,,,,,,,,,
1789038645.112,collate,3,0,28575,,36.859,36.796,,8.0,1.0,,,,,,,,,
1789038647.0888,collate,3,0,28575,,72.092,71.909,,3.0,1.0,,,,,,,,,
1789038649.3946,collate,3,0,28575,,69.319,69.183,,5.0,1.0,,,,,,,,,
1789038651.1489,collate,3,0,28575,,25.442,25.371,,4.0,1.0,,,,,,,,,
1789038654.304,collate,3,0,28575,,50.719,50.625,,7.0,1.0,,,,,,,,,
1789038656.6756,collate,3,0,28575,,46.249,46.184,,6.0,1.0,,,,,,,,,
1789038659.2699,collate,3,0,28575,,47.99,47.888,,6.0,1.0,,,,,,,,,
1789038662.1751,collate,3,0,28575,,70.085,69.948,,8.0,1.0,,,,,,,,,
1789038664.8888,collate,3,0,28575,,279.104,278.723,,7.0,1.0,,,,,,,,,
1789038667.3863,collate,3,0,28575,,37.832,37.783,,7.0,1.0,,,,,,,,,
1789038669.7994,collate,3,0,28575,,54.891,54.826,,6.0,1.0,,,,,,,,,
1789038671.7021,collate,3,0,28575,,39.996,39.953,,4.0,1.0,,,,,,,,,
1789038673.9178,collate,3,0,28575,,25.498,25.45,,6.0,1.0,,,,,,,,,
1789038676.8595,collate,3,0,28575,,165.1,164.797,,7.0,1.0,,,,,,,,,
1789038679.3631,collate,3,0,28575,,26.206,26.155,,6.0,1.0,,,,,,,,,
1789038681.8297,collate,3,0,28575,,48.837,48.731,,6.0,1.0,,,,,,,,,
1789038684.0809,collate,3,0,28575,,48.818,46.23,,6.0,1.0,,,,,,,,,
1789038686.5875,collate,3,0,28575,,50.767,50.645,,7.0,1.0,,,,,,,,,
1789038689.5734,collate,3,0,28575,,53.506,53.432,,8.0,1.0,,,,,,,,,
1789038692.0108,collate,3,0,28575,,25.994,25.97,,7.0,1.0,,,,,,,,,
1789038694.8146,collate,3,0,28575,,293.36,292.935,,6.0,1.0,,,,,,,,,
1789038697.1142,collate,3,0,28575,,53.066,52.99,,6.0,1.0,,,,,,,,,
1789038699.4384,collate,3,0,28575,,61.083,61.007,,5.0,1.0,,,,,,,,,
1789038701.5985,collate,3,0,28575,,21.444,21.416,,6.0,1.0,,,,,,,,,
1789038704.2604,collate,3,0,28575,,143.25,142.881,,6.0,1.0,,,,,,,,,
1789038706.9048,collate,3,0,28575,,22.382,22.345,,7.0,1.0,,,,,,,,,
1789038709.5712,collate,3,0,28575,,51.904,51.825,,7.0,1.0,,,,,,,,,
1789038712.2428,collate,3,0,28575,,27.248,27.216,,8.0,1.0,,,,,,,,,
1789038714.4435,collate,3,0,28575,,51.513,51.436,,5.0,1.0,,,,,,,,,
1789038716.8327,collate,3,0,28575,,59.55,59.429,,6.0,1.0,,,,,,,,,
1789038719.2175,collate,3,0,28575,,50.907,50.761,,6.0,1.0,,,,,,,,,
1789038721.9031,collate,3,0,28575,,38.221,38.128,,7.0,1.0,,,,,,,,,
1789038724.4581,collate,3,0,28575,,22.388,22.358,,6.0,1.0,,,,,,,,,
1789038726.7322,collate,3,0,28575,,71.892,71.795,,5.0,1.0,,,,,,,,,
1789038729.2612,collate,3,0,28575,,59.626,59.498,,6.0,1.0,,,,,,,,,
1789038731.3572,collate,3,0,28575,,64.941,64.787,,5.0,1.0,,,,,,,,,
1789038733.7009,collate,3,0,28575,,34.411,34.346,,5.0,1.0,,,,,,,,,
1789038735.7356,collate,3,0,28575,,58.604,58.478,,5.0,1.0,,,,,,,,,
1789038737.8022,collate,3,0,28575,,83.828,82.131,,5.0,1.0,,,,,,,,,
1789038740.4154,collate,3,0,28575,,80.099,79.997,,7.0,1.0,,,,,,,,,
1789038742.7495,collate,3,0,28575,,25.87,25.837,,6.0,1.0,,,,,,,,,
1789038745.7286,collate,3,0,28575,,48.979,48.876,,8.0,1.0,,,,,,,,,
1789038748.1763,collate,3,0,28575,,38.822,38.741,,7.0,1.0,,,,,,,,,
1789038750.9854,collate,3,0,28575,,55.21,53.017,,8.0,1.0,,,,,,,,,
1789038753.6617,collate,3,0,28575,,51.717,51.649,,7.0,1.0,,,,,,,,,
1789038756.1637,collate,3,0,28575,,63.953,63.782,,7.0,1.0,,,,,,,,,
1789038758.8634,collate,3,0,28575,,213.447,213.107,,6.0,1.0,,,,,,,,,
1789038761.2114,collate,3,0,28575,,78.694,78.428,,4.0,1.0,,,,,,,,,
1789038763.8605,collate,3,0,28575,,26.208,26.178,,7.0,1.0,,,,,,,,,
1789038766.3383,collate,3,0,28575,,43.721,43.65,,6.0,1.0,,,,,,,,,
1789038768.6162,collate,3,0,28575,,26.642,26.605,,6.0,1.0,,,,,,,,,
1789038770.4729,collate,3,0,28575,,129.391,129.197,,4.0,1.0,,,,,,,,,
1789038773.3771,collate,3,0,28575,,60.59,60.506,,8.0,1.0,,,,,,,,,
1789038775.8821,collate,3,0,28575,,43.422,43.272,,5.0,1.0,,,,,,,,,
1789038778.4253,collate,3,0,28575,,213.707,213.332,,6.0,1.0,,,,,,,,,
1789038780.3828,collate,3,0,28575,,160.298,159.997,,4.0,1.0,,,,,,,,,
1789038782.7731,collate,3,0,28575,,50.757,50.694,,6.0,1.0,,,,,,,,,
1789038784.8841,collate,3,0,28575,,22.407,22.386,,5.0,1.0,,,,,,,,,
1789038787.1388,collate,3,0,28575,,162.125,161.772,,5.0,1.0,,,,,,,,,
1789038789.379,collate,3,0,28575,,34.946,34.882,,6.0,1.0,,,,,,,,,
1789038791.7072,collate,3,0,28575,,53.191,53.091,,6.0,1.0,,,,,,,,,
1789038794.0324,collate,3,0,28575,,73.507,73.394,,6.0,1.0,,,,,,,,,
1789038796.9924,collate,3,0,28575,,23.818,23.796,,7.0,1.0,,,,,,,,,
1789038799.038,collate,3,0,28575,,51.059,50.974,,5.0,1.0,,,,,,,,,
1789038801.6262,collate,3,0,28575,,77.024,76.854,,6.0,1.0,,,,,,,,,
1789038803.9091,collate,3,0,28575,,57.331,57.247,,5.0,1.0,,,,,,,,,
1789038805.9999,collate,3,0,28575,,35.114,35.033,,5.0,1.0,,,,,,,,,
1789038807.8534,collate,3,0,28575,,26.333,26.29,,4.0,1.0,,,,,,,,,
1789038810.4204,collate,3,0,28575,,44.948,44.882,,6.0,1.0,,,,,,,,,
1789038812.8539,collate,3,0,28575,,47.982,47.923,,5.0,1.0,,,,,,,,,
1789038815.4996,collate,3,0,28575,,51.124,51.052,,7.0,1.0,,,,,,,,,
1789038818.3281,collate,3,0,28575,,76.429,76.214,,7.0,1.0,,,,,,,,,
1789038821.4231,collate,3,0,28575,,24.525,24.495,,8.0,1.0,,,,,,,,,
1789038823.7222,collate,3,0,28575,,60.463,60.373,,6.0,1.0,,,,,,,,,
1789038826.2737,collate,3,0,28575,,22.353,22.303,,6.0,1.0,,,,,,,,,
1789038828.9157,collate,3,0,28575,,52.878,52.795,,7.0,1.0,,,,,,,,,
1789038831.0737,collate,3,0,28575,,114.433,114.205,,5.0,1.0,,,,,,,,,
1789038832.9861,collate,3,0,28575,,52.193,52.128,,4.0,1.0,,,,,,,,,
1789038835.6879,collate,3,0,28575,,36.247,36.181,,6.0,1.0,,,,,,,,,
1789038838.3175,collate,3,0,28575,,21.527,21.495,,6.0,1.0,,,,,,,,,
1789038840.6164,collate,3,0,28575,,43.174,43.096,,6.0,1.0,,,,,,,,,
1789038843.4613,collate,3,0,28575,,32.798,32.756,,8.0,1.0,,,,,,,,,
1789038846.2962,collate,3,0,28575,,57.365,57.246,,7.0,1.0,,,,,,,,,
1789038848.9577,collate,3,0,28575,,66.687,66.561,,7.0,1.0,,,,,,,,,
1789038851.1644,collate,3,0,28575,,47.253,47.158,,6.0,1.0,,,,,,,,,
1789038853.7435,collate,3,0,28575,,87.219,87.106,,6.0,1.0,,,,,,,,,
1789038856.5153,collate,3,0,28575,,32.177,32.089,,7.0,1.0,,,,,,,,,
1789038858.8704,collate,3,0,28575,,23.053,23.023,,6.0,1.0,,,,,,,,,
1789038861.4427,collate,3,0,28575,,47.864,47.788,,6.0,1.0,,,,,,,,,
1789038863.5527,collate,3,0,28575,,36.103,36.052,,5.0,1.0,,,,,,,,,
1789038865.407,collate,3,0,28575,,52.561,52.473,,4.0,1.0,,,,,,,,,
1789038868.0626,collate,3,0,28575,,29.866,29.827,,6.0,1.0,,,,,,,,,
1789038870.0302,collate,3,0,28575,,28.625,28.598,,5.0,1.0,,,,,,,,,
1789038871.7705,collate,3,0,28575,,44.957,44.876,,4.0,1.0,,,,,,,,,
1789038874.1186,collate,3,0,28575,,59.385,59.302,,6.0,1.0,,,,,,,,,
1789038876.6683,collate,3,0,28575,,42.217,42.156,,6.0,1.0,,,,,,,,,
1789038879.2202,collate,3,0,28575,,50.964,50.792,,6.0,1.0,,,,,,,,,
1789038882.1272,collate,3,0,28575,,26.779,26.73,,7.0,1.0,,,,,,,,,
1789038884.29,collate,3,0,28575,,48.127,48.02,,5.0,1.0,,,,,,,,,
1789038886.6526,collate,3,0,28575,,40.483,40.408,,6.0,1.0,,,,,,,,,
1789038888.2869,collate,3,0,28575,,44.414,44.354,,4.0,1.0,,,,,,,,,
1789038890.837,collate,3,0,28575,,26.28,26.237,,7.0,1.0,,,,,,,,,
1789038893.0387,collate,3,0,28575,,37.087,37.032,,5.0,1.0,,,,,,,,,
1789038895.8634,collate,3,0,28575,,51.442,51.318,,6.0,1.0,,,,,,,,,
1789038898.1559,collate,3,0,28575,,37.736,37.606,,5.0,1.0,,,,,,,,,
1789038900.7839,collate,3,0,28575,,49.287,49.222,,6.0,1.0,,,,,,,,,
1789038903.0233,collate,3,0,28575,,30.366,30.319,,6.0,1.0,,,,,,,,,
1789038905.027,collate,3,0,28575,,33.876,33.831,,5.0,1.0,,,,,,,,,
1789038907.5783,collate,3,0,28575,,51.493,51.422,,7.0,1.0,,,,,,,,,
1789038909.933,collate,3,0,28575,,55.188,55.11,,6.0,1.0,,,,,,,,,
1789038912.9387,collate,3,0,28575,,55.937,55.867,,8.0,1.0,,,,,,,,,
1789038915.6895,collate,3,0,28575,,107.25,107.037,,6.0,1.0,,,,,,,,,
1789038917.6031,collate,3,0,28575,,22.823,22.797,,5.0,1.0,,,,,,,,,
1789038919.987,collate,3,0,28575,,61.712,61.615,,6.0,1.0,,,,,,,,,
1789038922.6505,collate,3,0,28575,,39.508,39.451,,7.0,1.0,,,,,,,,,
1789038925.2712,collate,3,0,28575,,92.695,92.565,,7.0,1.0,,,,,,,,,
1789038928.0938,collate,3,0,28575,,27.694,27.654,,6.0,1.0,,,,,,,,,
1789038930.5268,collate,3,0,28575,,50.942,50.836,,7.0,1.0,,,,,,,,,
1789038933.5088,collate,3,0,28575,,111.181,110.961,,8.0,1.0,,,,,,,,,
1789038935.7594,collate,3,0,28575,,21.176,21.154,,6.0,1.0,,,,,,,,,
1789038937.6788,collate,3,0,28575,,50.112,50.042,,5.0,1.0,,,,,,,,,
1789038939.9608,collate,3,0,28575,,38.195,38.143,,6.0,1.0,,,,,,,,,
1789038942.6347,collate,3,0,28575,,42.592,42.531,,7.0,1.0,,,,,,,,,
1789038944.8396,collate,3,0,28575,,46.507,46.45,,6.0,1.0,,,,,,,,,
1789038947.1768,collate,3,0,28575,,27.234,27.206,,6.0,1.0,,,,,,,,,
1789038950.1217,collate,3,0,28575,,53.434,53.229,,8.0,1.0,,,,,,,,,
1789038952.9301,collate,3,0,28575,,36.528,36.477,,7.0,1.0,,,,,,,,,
1789038955.1934,collate,3,0,28575,,36.704,36.644,,5.0,1.0,,,,,,,,,
1789038957.3684,collate,3,0,28575,,84.699,82.49,,4.0,1.0,,,,,,,,,
1789038959.4576,collate,3,0,28575,,70.698,70.575,,5.0,1.0,,,,,,,,,
1789038962.6021,collate,3,0,28575,,48.909,48.835,,8.0,1.0,,,,,,,,,
1789038964.5819,collate,3,0,28575,,81.021,80.892,,5.0,1.0,,,,,,,,,
1789038966.4067,collate,3,0,28575,,54.066,53.967,,5.0,1.0,,,,,,,,,
1789038969.1795,collate,3,0,28575,,55.493,55.401,,6.0,1.0,,,,,,,,,
1789038972.0073,collate,3,0,28575,,55.176,55.079,,7.0,1.0,,,,,,,,,
1789038974.8023,collate,3,0,28575,,201.505,201.197,,7.0,1.0,,,,,,,,,
1789038977.3504,collate,3,0,28575,,83.241,83.119,,7.0,1.0,,,,,,,,,
1789038979.9715,collate,3,0,28575,,52.284,52.094,,6.0,1.0,,,,,,,,,
1789038982.7057,collate,3,0,28575,,165.877,165.603,,7.0,1.0,,,,,,,,,
1789038985.0098,collate,3,0,28575,,22.636,22.611,,6.0,1.0,,,,,,,,,
1789038987.5083,collate,3,0,28575,,49.761,49.678,,6.0,1.0,,,,,,,,,
1789038990.0004,collate,3,0,28575,,44.294,44.217,,6.0,1.0,,,,,,,,,
1789038991.8789,collate,3,0,28575,,88.524,88.369,,4.0,1.0,,,,,,,,,
1789038994.6804,collate,3,0,28575,,61.309,61.191,,8.0,1.0,,,,,,,,,
1789038996.9432,collate,3,0,28575,,50.462,50.343,,4.0,1.0,,,,,,,,,
1789038999.3429,collate,3,0,28575,,53.196,53.08,,6.0,1.0,,,,,,,,,
1789039002.1323,collate,3,0,28575,,51.203,51.083,,7.0,1.0,,,,,,,,,
1789039004.1913,collate,3,0,28575,,39.268,39.201,,5.0,1.0,,,,,,,,,
1789039006.695,collate,3,0,28575,,32.534,32.49,,6.0,1.0,,,,,,,,,
1789039009.2681,collate,3,0,28575,,103.306,103.045,,6.0,1.0,,,,,,,,,
1789039012.1035,collate,3,0,28575,,22.31,22.29,,7.0,1.0,,,,,,,,,
1789039014.6841,collate,3,0,28575,,47.255,47.197,,6.0,1.0,,,,,,,,,
1789039016.9254,collate,3,0,28575,,36.915,36.825,,5.0,1.0,,,,,,,,,
1789039019.6189,collate,3,0,28575,,54.043,53.967,,7.0,1.0,,,,,,,,,
1789039022.345,collate,3,0,28575,,36.875,36.816,,7.0,1.0,,,,,,,,,
1789039024.9085,collate,3,0,28575,,53.71,53.638,,7.0,1.0,,,,,,,,,
1789039027.105,collate,3,0,28575,,39.023,38.98,,6.0,1.0,,,,,,,,,
1789039029.3155,collate,3,0,28575,,139.707,139.361,,4.0,1.0,,,,,,,,,
1789039031.9252,collate,3,0,28575,,61.799,61.649,,7.0,1.0,,,,,,,,,
1789039034.4683,collate,3,0,28575,,34.042,33.996,,7.0,1.0,,,,,,,,,
1789039036.8241,collate,3,0,28575,,51.233,51.14,,6.0,1.0,,,,,,,,,
1789039039.5591,collate,3,0,28575,,29.1,29.061,,6.0,1.0,,,,,,,,,
1789039042.1585,collate,3,0,28575,,48.962,48.871,,6.0,1.0,,,,,,,,,
1789039044.1147,collate,3,0,28575,,71.044,70.959,,5.0,1.0,,,,,,,,,
1789039046.5766,collate,3,0,28575,,48.262,48.174,,6.0,1.0,,,,,,,,,
1789039048.7993,collate,3,0,28575,,62.842,62.76,,6.0,1.0,,,,,,,,,
1789039051.3485,collate,3,0,28575,,26.802,26.731,,6.0,1.0,,,,,,,,,
1789039053.8638,collate,3,0,28575,,35.412,35.362,,6.0,1.0,,,,,,,,,
1789039056.1286,collate,3,0,28575,,41.7,41.639,,5.0,1.0,,,,,,,,,
1789039058.8133,collate,3,0,28575,,55.149,55.076,,7.0,1.0,,,,,,,,,
1789039060.9944,collate,3,0,28575,,24.481,24.437,,6.0,1.0,,,,,,,,,
1789039063.8069,collate,3,0,28575,,25.08,25.053,,7.0,1.0,,,,,,,,,
1789039066.0638,collate,3,0,28575,,221.647,221.028,,5.0,1.0,,,,,,,,,
1789039068.4784,collate,3,0,28575,,78.847,78.713,,6.0,1.0,,,,,,,,,
1789039070.7923,collate,3,0,28575,,49.643,49.575,,5.0,1.0,,,,,,,,,
1789039073.2919,collate,3,0,28575,,82.386,82.267,,6.0,1.0,,,,,,,,,
1789039076.1878,collate,3,0,28575,,205.083,204.568,,7.0,1.0,,,,,,,,,
1789039078.3753,collate,3,0,28575,,74.896,74.793,,5.0,1.0,,,,,,,,,
1789039080.4573,collate,3,0,28575,,52.727,52.648,,5.0,1.0,,,,,,,,,
1789039082.5649,collate,3,0,28575,,144.733,144.521,,4.0,1.0,,,,,,,,,
1789039084.9214,collate,3,0,28575,,26.161,26.128,,6.0,1.0,,,,,,,,,
1789039087.0849,collate,3,0,28575,,75.04,74.92,,5.0,1.0,,,,,,,,,
1789039089.6569,collate,3,0,28575,,50.198,50.127,,6.0,1.0,,,,,,,,,
1789039091.6467,collate,3,0,28575,,50.528,50.466,,3.0,1.0,,,,,,,,,
1789039094.0679,collate,3,0,28575,,43.608,43.533,,5.0,1.0,,,,,,,,,
1789039096.4051,collate,3,0,28575,,81.691,81.562,,6.0,1.0,,,,,,,,,
1789039098.6005,collate,3,0,28575,,115.174,114.999,,5.0,1.0,,,,,,,,,
1789039100.9559,collate,3,0,28575,,23.826,23.777,,6.0,1.0,,,,,,,,,
1789039103.3723,collate,3,0,28575,,212.173,211.807,,5.0,1.0,,,,,,,,,
1789039105.6612,collate,3,0,28575,,23.81,23.773,,5.0,1.0,,,,,,,,,
1789039107.9981,collate,3,0,28575,,106.884,106.733,,5.0,1.0,,,,,,,,,
1789039110.6565,collate,3,0,28575,,39.47,39.38,,7.0,1.0,,,,,,,,,
1789039113.0189,collate,3,0,28575,,50.398,50.324,,5.0,1.0,,,,,,,,,
1789039115.1847,collate,3,0,28575,,33.803,33.721,,5.0,1.0,,,,,,,,,
1789039117.2229,collate,3,0,28575,,53.22,53.143,,5.0,1.0,,,,,,,,,
1789039119.6527,collate,3,0,28575,,41.104,41.041,,6.0,1.0,,,,,,,,,
1789039121.9535,collate,3,0,28575,,22.095,22.075,,6.0,1.0,,,,,,,,,
1789039124.2492,collate,3,0,28575,,38.376,38.298,,6.0,1.0,,,,,,,,,
1789039126.9671,collate,3,0,28575,,27.302,27.27,,6.0,1.0,,,,,,,,,
1789039129.3574,collate,3,0,28575,,55.731,55.599,,6.0,1.0,,,,,,,,,
1789039131.7168,collate,3,0,28575,,41.216,41.15,,6.0,1.0,,,,,,,,,
1789039134.692,collate,3,0,28575,,46.627,46.563,,9.0,1.0,,,,,,,,,
1789039137.2648,collate,3,0,28575,,43.364,43.291,,7.0,1.0,,,,,,,,,
1789039139.5983,collate,3,0,28575,,49.726,49.668,,6.0,1.0,,,,,,,,,
1789039141.8615,collate,3,0,28575,,25.546,25.492,,6.0,1.0,,,,,,,,,
1789039144.2431,collate,3,0,28575,,26.923,26.852,,6.0,1.0,,,,,,,,,
1789039147.0727,collate,3,0,28575,,52.96,52.864,,7.0,1.0,,,,,,,,,
1789039149.3695,collate,3,0,28575,,36.675,36.606,,6.0,1.0,,,,,,,,,
1789039152.0234,collate,3,0,28575,,45.236,45.182,,7.0,1.0,,,,,,,,,
1789039154.3371,collate,3,0,28575,,33.539,33.478,,5.0,1.0,,,,,,,,,
1789039156.6293,collate,3,0,28575,,27.151,27.104,,5.0,1.0,,,,,,,,,
1789039159.2013,collate,3,0,28575,,46.171,46.054,,6.0,1.0,,,,,,,,,
1789039161.713,collate,3,0,28575,,38.858,38.792,,6.0,1.0,,,,,,,,,
1789039163.8428,collate,3,0,28575,,52.765,52.696,,4.0,1.0,,,,,,,,,
1789039166.3056,collate,3,0,28575,,41.627,41.532,,7.0,1.0,,,,,,,,,
1789039168.7546,collate,3,0,28575,,23.197,23.17,,6.0,1.0,,,,,,,,,
1789039171.1071,collate,3,0,28575,,53.708,53.621,,5.0,1.0,,,,,,,,,
1789039173.8824,collate,3,0,28575,,54.619,54.53,,7.0,1.0,,,,,,,,,
1789039176.585,collate,3,0,28575,,50.856,50.756,,6.0,1.0,,,,,,,,,
1789039178.5831,collate,3,0,28575,,47.091,47.031,,5.0,1.0,,,,,,,,,
1789039180.8562,collate,3,0,28575,,25.213,25.1,,6.0,1.0,,,,,,,,,
1789039183.3482,collate,3,0,28575,,63.437,63.347,,5.0,1.0,,,,,,,,,
1789039185.8456,collate,3,0,28575,,24.434,24.388,,6.0,1.0,,,,,,,,,
1789039188.0292,collate,3,0,28575,,53.039,52.978,,5.0,1.0,,,,,,,,,
1789039190.3525,collate,3,0,28575,,38.606,38.545,,6.0,1.0,,,,,,,,,
1789039193.1775,collate,3,0,28575,,49.44,49.329,,7.0,1.0,,,,,,,,,
1789039195.9373,collate,3,0,28575,,39.203,39.123,,7.0,1.0,,,,,,,,,
1789039198.2647,collate,3,0,28575,,20.734,20.704,,5.0,1.0,,,,,,,,,
1789039200.5551,collate,3,0,28575,,76.374,76.185,,6.0,1.0,,,,,,,,,
1789039203.2022,collate,3,0,28575,,38.481,38.432,,7.0,1.0,,,,,,,,,
1789039205.3226,collate,3,0,28575,,48.496,48.441,,5.0,1.0,,,,,,,,,
1789039207.6872,collate,3,0,28575,,49.202,49.149,,6.0,1.0,,,,,,,,,
1789039210.3504,collate,3,0,28575,,49.485,49.41,,7.0,1.0,,,,,,,,,
1789039212.8038,collate,3,0,28575,,46.951,46.888,,6.0,1.0,,,,,,,,,
1789039215.3312,collate,3,0,28575,,24.799,24.772,,7.0,1.0,,,,,,,,,
1789039217.6937,collate,3,0,28575,,44.249,44.195,,6.0,1.0,,,,,,,,,
1789039220.2586,collate,3,0,28575,,26.84,26.786,,7.0,1.0,,,,,,,,,
1789039222.2934,collate,3,0,28575,,49.118,49.061,,5.0,1.0,,,,,,,,,
1789039224.5833,collate,3,0,28575,,51.658,51.582,,6.0,1.0,,,,,,,,,
1789039226.9164,collate,3,0,28575,,51.397,51.248,,6.0,1.0,,,,,,,,,
1789039229.4614,collate,3,0,28575,,45.267,45.186,,6.0,1.0,,,,,,,,,
1789039231.7391,collate,3,0,28575,,37.543,37.478,,5.0,1.0,,,,,,,,,
1789039234.1361,collate,3,0,28575,,47.27,47.203,,6.0,1.0,,,,,,,,,
1789039237.2172,collate,3,0,28575,,25.226,25.193,,8.0,1.0,,,,,,,,,
1789039239.6215,collate,3,0,28575,,47.072,47.002,,6.0,1.0,,,,,,,,,
1789039241.8173,collate,3,0,28575,,34.754,34.672,,5.0,1.0,,,,,,,,,
1789039244.7552,collate,3,0,28575,,47.43,47.366,,8.0,1.0,,,,,,,,,
1789039247.0875,collate,3,0,28575,,49.626,49.559,,5.0,1.0,,,,,,,,,
1789039248.5741,collate,3,0,28575,,24.121,24.093,,3.0,1.0,,,,,,,,,
