rank,step,n_docs,total_tokens,packed_tokens,collate_ms,sample_sum_ms,sample_max_ms,sample_mean_tok,load_ms,docs_tl,bucket
0,1167,6,3987.0,3987.0,53.368,2510.95,935.656,664.5,0.12,4,6
0,1168,4,3941.0,3941.0,33.352,1654.074,831.358,985.25,0.158,4,4
0,1169,4,4079.0,4079.0,39.927,2053.9069999999997,1073.567,1019.75,0.54,4,4
0,1170,2,3978.0,3978.0,38.116,1414.89,1025.977,1989.0,0.151,2,2
0,1171,7,3989.0,3989.0,49.74,2575.326,713.477,569.8571428571429,0.21,7,7
0,1172,4,4025.0,4025.0,47.369,2098.187,1189.737,1006.25,0.184,4,4
0,1173,5,3909.0,3909.0,46.002,2228.5409999999997,937.169,781.8,0.175,5,5
0,1174,3,3734.0,3734.0,37.787,1724.2040000000002,996.282,1244.6666666666667,0.305,6,3
0,1175,6,3523.0,3523.0,38.05,2595.3819999999996,640.016,587.1666666666666,0.196,3,6
0,1176,3,3803.0,3803.0,44.249,1793.473,1119.889,1267.6666666666667,0.159,3,3
0,1177,4,3702.0,3702.0,33.511,2098.099,710.437,925.5,0.169,4,4
0,1178,3,3697.0,3697.0,37.21,1390.441,775.396,1232.3333333333333,0.226,3,3
0,1179,4,3817.0,3817.0,46.827,1776.751,998.176,954.25,0.146,4,4
0,1180,5,3945.0,3945.0,37.003,2239.85,975.318,789.0,0.185,7,5
0,1181,7,3906.0,3906.0,43.908,2725.8470000000007,579.18,558.0,0.185,5,7
0,1182,3,3754.0,3754.0,36.014,1651.205,798.592,1251.3333333333333,0.248,3,3
0,1183,4,3892.0,3892.0,26.545,1958.791,828.925,973.0,0.31,4,4
0,1184,5,3897.0,3897.0,52.549,2265.628,839.892,779.4,0.247,6,5
0,1185,6,4049.0,4049.0,58.551,2581.3030000000003,1057.353,674.8333333333334,0.154,5,6
0,1186,2,3836.0,3836.0,40.32,1440.624,969.772,1918.0,0.212,5,2
0,1187,5,3394.0,3394.0,41.232,2110.239,525.66,678.8,0.201,2,5
0,1188,4,3973.0,3973.0,34.551,1891.714,791.458,993.25,0.232,5,4
0,1189,5,3749.0,3749.0,46.033,2053.893,618.594,749.8,0.163,4,5
0,1190,4,3791.0,3791.0,63.893,1730.825,735.85,947.75,0.165,4,4
0,1191,4,3763.0,3763.0,54.149,2211.939,719.549,940.75,0.138,4,4
0,1192,5,3846.0,3846.0,51.809,1983.0510000000002,653.626,769.2,0.229,5,5
0,1193,4,3724.0,3724.0,52.317,2039.0579999999998,892.228,931.0,0.181,4,4
0,1194,2,3298.0,3298.0,33.653,1509.984,1015.758,1649.0,0.177,2,2
0,1195,4,4029.0,4029.0,57.404,1962.7050000000002,1055.939,1007.25,0.182,4,4
0,1196,3,3819.0,3819.0,35.293,1528.652,867.76,1273.0,0.284,7,3
0,1197,7,4024.0,4024.0,41.046,2411.5389999999998,547.601,574.8571428571429,0.126,3,7
0,1198,4,3555.0,3555.0,48.338,1795.775,787.347,888.75,0.203,4,4
0,1199,5,3830.0,3830.0,89.098,2068.487,690.911,766.0,0.219,5,5
0,1200,6,4012.0,4012.0,27.784,2208.302,575.273,668.6666666666666,0.31,6,6
0,1201,6,3976.0,3976.0,51.998,2643.829,708.657,662.6666666666666,0.197,6,6
0,1202,5,3981.0,3981.0,42.773,2120.538,781.643,796.2,0.208,5,5
0,1203,7,4047.0,4047.0,46.693,2528.117,541.211,578.1428571428571,0.274,7,7
0,1204,5,3917.0,3917.0,40.299,2147.725,569.597,783.4,0.249,5,5
0,1205,5,4032.0,4032.0,52.03,2215.567,808.02,806.4,0.208,5,5
0,1206,3,3841.0,3841.0,49.791,1812.9250000000002,903.083,1280.3333333333333,0.222,3,3
0,1207,7,4037.0,4037.0,32.529,3054.152,715.049,576.7142857142857,0.181,7,7
0,1208,6,3992.0,3992.0,40.921,2500.4539999999997,610.926,665.3333333333334,0.208,6,6
0,1209,5,3798.0,3798.0,27.864,2133.2789999999995,611.131,759.6,0.176,5,5
0,1210,5,3972.0,3972.0,53.358,2123.989,762.467,794.4,0.23,5,5
0,1211,4,3880.0,3880.0,40.95,1886.7980000000002,939.377,970.0,0.188,4,4
0,1212,5,3473.0,3473.0,47.888,1932.512,596.799,694.6,0.165,5,5
0,1213,5,4028.0,4028.0,46.893,2204.64,946.398,805.6,0.181,5,5
0,1214,5,3847.0,3847.0,52.333,2278.252,560.575,769.4,0.23,6,5
0,1215,6,4053.0,4053.0,38.541,2722.743,660.566,675.5,0.172,5,6
0,1216,4,4037.0,4037.0,47.109,2020.0600000000004,1036.246,1009.25,0.202,4,4
0,1217,5,3919.0,3919.0,24.148,2497.537,770.063,783.8,0.16,5,5
0,1218,6,3904.0,3904.0,33.257,2387.2419999999997,721.62,650.6666666666666,0.348,6,6
0,1219,7,3967.0,3967.0,34.22,2309.878,443.198,566.7142857142857,0.174,7,7
0,1220,4,3810.0,3810.0,53.995,1555.4969999999998,618.098,952.5,0.264,6,4
0,1221,6,3914.0,3914.0,39.241,2309.222,569.279,652.3333333333334,0.251,4,6
0,1222,3,3670.0,3670.0,38.281,1575.086,924.046,1223.3333333333333,0.177,3,3
0,1223,6,4055.0,4055.0,59.965,2460.106,540.437,675.8333333333334,0.196,6,6
0,1224,4,3518.0,3518.0,44.603,2044.3310000000001,837.601,879.5,0.242,4,4
0,1225,3,3749.0,3749.0,31.048,1698.8360000000002,1026.172,1249.6666666666667,0.247,3,3
0,1226,5,4010.0,4010.0,25.736,2007.7769999999998,688.439,802.0,0.205,6,5
0,1227,6,3717.0,3717.0,51.805,2522.359,678.01,619.5,0.149,5,6
0,1228,3,3834.0,3834.0,39.912,1672.629,968.043,1278.0,0.22,3,3
0,1229,7,4096.0,4096.0,58.584,3161.993,662.795,585.1428571428571,0.218,7,7
0,1230,5,3961.0,3961.0,54.163,2238.233,857.967,792.2,0.214,5,5
0,1231,5,3859.0,3859.0,54.625,2047.8890000000001,620.2,771.8,0.17,5,5
0,1232,4,3984.0,3984.0,33.479,2085.972,1080.376,996.0,0.168,4,4
0,1233,6,4032.0,4032.0,56.699,2574.314,683.896,672.0,0.146,6,6
0,1234,4,3650.0,3650.0,25.281,1914.284,795.336,912.5,0.287,4,4
0,1235,7,4023.0,4023.0,54.607,2717.487,481.629,574.7142857142857,0.185,7,7
0,1236,6,3787.0,3787.0,57.269,2457.826,537.69,631.1666666666666,0.204,6,6
0,1237,4,4004.0,4004.0,64.195,1794.1049999999998,1003.802,1001.0,0.231,4,4
0,1238,5,3817.0,3817.0,55.499,2248.783,647.14,763.4,0.169,5,5
0,1239,3,3827.0,3827.0,36.83,1809.4330000000002,1079.948,1275.6666666666667,0.17,3,3
0,1240,4,3865.0,3865.0,58.97,2162.729,964.543,966.25,0.236,4,4
0,1241,6,3976.0,3976.0,55.719,2267.677,534.505,662.6666666666666,0.482,6,6
0,1242,6,3684.0,3684.0,26.431,2447.638,789.169,614.0,0.244,6,6
0,1243,6,3845.0,3845.0,53.988,2419.491,806.196,640.8333333333334,0.188,6,6
0,1244,3,3995.0,3995.0,48.302,1831.9270000000001,956.414,1331.6666666666667,0.195,3,3
0,1245,4,4076.0,4076.0,50.736,2323.549,1167.687,1019.0,0.261,4,4
0,1246,5,4006.0,4006.0,63.648,2308.172,844.336,801.2,0.218,5,5
0,1247,5,3938.0,3938.0,57.25,2036.67,619.36,787.6,0.176,5,5
0,1248,5,3946.0,3946.0,26.5,2120.224,545.844,789.2,0.177,5,5
0,1249,4,3946.0,3946.0,32.962,1909.812,1037.596,986.5,0.201,4,4
0,1250,3,3790.0,3790.0,38.495,1776.2259999999999,1009.265,1263.3333333333333,0.185,4,3
0,1251,4,4044.0,4044.0,60.034,1985.397,1025.153,1011.0,0.157,3,4
0,1252,3,3663.0,3663.0,37.442,1418.386,643.548,1221.0,0.263,3,3
0,1253,3,3766.0,3766.0,51.85,1694.357,1024.976,1255.3333333333333,0.204,3,3
0,1254,4,4069.0,4069.0,54.402,1944.002,986.413,1017.25,0.189,4,4
0,1255,4,3792.0,3792.0,63.958,2122.164,1027.856,948.0,0.195,4,4
0,1256,5,3790.0,3790.0,36.544,2265.763,817.883,758.0,0.309,5,5
0,1257,6,3873.0,3873.0,27.199,2317.938,639.149,645.5,0.234,6,6
0,1258,3,4012.0,4012.0,40.745,1683.965,1065.87,1337.3333333333333,0.275,3,3
0,1259,2,3633.0,3633.0,33.864,1307.633,1059.959,1816.5,0.173,2,2
0,1260,3,3768.0,3768.0,52.39,1981.678,1291.248,1256.0,0.202,3,3
0,1261,5,3986.0,3986.0,50.973,2299.512,936.881,797.2,0.207,5,5
0,1262,3,3648.0,3648.0,36.94,1862.1470000000002,1065.342,1216.0,0.241,5,3
0,1263,5,3797.0,3797.0,57.917,2333.171,745.899,759.4,0.187,3,5
0,1264,4,4071.0,4071.0,59.336,2074.08,1021.317,1017.75,0.209,4,4
0,1265,6,4013.0,4013.0,51.832,2759.7169999999996,824.951,668.8333333333334,0.191,6,6
0,1266,4,3927.0,3927.0,31.923,1986.5099999999998,702.498,981.75,0.21,4,4
0,1267,5,3964.0,3964.0,40.564,2359.868,935.084,792.8,0.179,5,5
0,1268,3,3916.0,3916.0,40.839,1839.539,877.998,1305.3333333333333,0.283,3,3
0,1269,6,3975.0,3975.0,51.59,2531.125,566.746,662.5,0.152,6,6
0,1270,3,3801.0,3801.0,38.984,1673.058,1149.522,1267.0,0.221,3,3
0,1271,2,3624.0,3624.0,35.789,1225.906,903.175,1812.0,0.207,2,2
0,1272,3,3890.0,3890.0,38.42,1612.8329999999999,952.881,1296.6666666666667,0.178,5,3
0,1273,5,3856.0,3856.0,30.864,2299.5480000000002,593.83,771.2,0.157,3,5
0,1274,2,3423.0,3423.0,43.268,1474.099,1157.648,1711.5,0.177,2,2
0,1275,4,4019.0,4019.0,37.663,1844.792,976.551,1004.75,0.192,4,4
0,1276,5,3911.0,3911.0,44.045,2029.824,767.229,782.2,0.188,6,5
0,1277,6,3613.0,3613.0,44.571,2737.057,566.29,602.1666666666666,0.216,5,6
0,1278,4,3882.0,3882.0,55.502,1991.6240000000003,686.36,970.5,0.164,5,4
0,1279,5,4086.0,4086.0,45.974,2420.2630000000004,711.309,817.2,0.161,4,5
0,1280,2,3818.0,3818.0,40.15,1455.85,913.45,1909.0,0.216,2,2
0,1281,4,4036.0,4036.0,35.078,2088.892,989.818,1009.0,0.229,4,4
0,1282,3,3844.0,3844.0,47.382,1543.129,925.235,1281.3333333333333,0.192,3,3
0,1283,5,4019.0,4019.0,35.886,2013.5400000000002,988.476,803.8,0.179,5,5
0,1284,4,4095.0,4095.0,32.471,2115.1279999999997,973.584,1023.75,0.164,4,4
0,1285,6,3954.0,3954.0,55.017,2513.009,586.858,659.0,0.24,6,6
0,1286,4,4086.0,4086.0,46.334,2013.374,1089.564,1021.5,0.236,4,4
0,1287,6,3894.0,3894.0,43.952,2479.359,712.193,649.0,0.218,6,6
0,1288,5,3771.0,3771.0,28.683,2145.8630000000003,773.368,754.2,0.283,5,5
0,1289,5,3694.0,3694.0,34.803,2415.0150000000003,565.704,738.8,0.187,5,5
0,1290,4,3975.0,3975.0,51.581,2000.1000000000001,934.542,993.75,0.141,4,4
0,1291,6,3850.0,3850.0,40.571,2210.974,585.642,641.6666666666666,0.207,6,6
0,1292,6,4067.0,4067.0,33.74,2506.122,861.024,677.8333333333334,0.276,6,6
0,1293,6,4022.0,4022.0,28.239,2442.8019999999997,649.553,670.3333333333334,0.218,6,6
0,1294,4,3878.0,3878.0,39.451,2240.999,756.739,969.5,0.606,4,4
0,1295,6,3947.0,3947.0,52.94,2457.1949999999997,555.49,657.8333333333334,0.164,6,6
0,1296,5,3808.0,3808.0,44.644,2137.908,636.062,761.6,0.243,5,5
0,1297,6,3996.0,3996.0,52.765,2599.398,605.171,666.0,0.23,6,6
0,1298,3,3736.0,3736.0,65.134,1749.4569999999999,968.243,1245.3333333333333,0.24,3,3
0,1299,5,3843.0,3843.0,60.75,1914.8909999999998,565.669,768.6,0.154,5,5
0,1300,6,4005.0,4005.0,32.849,2258.859,547.047,667.5,0.175,6,6
0,1301,3,3883.0,3883.0,40.195,1774.6299999999999,1077.264,1294.3333333333333,0.24,3,3
0,1302,4,3981.0,3981.0,44.825,2013.61,1015.26,995.25,0.181,4,4
0,1303,6,4059.0,4059.0,63.676,2519.0249999999996,531.016,676.5,0.36,6,6
0,1304,3,3683.0,3683.0,38.69,1378.199,778.368,1227.6666666666667,0.222,4,3
0,1305,4,3672.0,3672.0,60.484,1765.253,770.831,918.0,0.137,3,4
0,1306,4,3891.0,3891.0,34.38,1865.723,1032.224,972.75,0.227,6,4
0,1307,6,3876.0,3876.0,44.871,2654.602,731.324,646.0,0.2,4,6
0,1308,3,3975.0,3975.0,40.174,1613.739,910.201,1325.0,0.222,5,3
0,1309,5,3827.0,3827.0,39.468,2462.0480000000002,874.446,765.4,0.257,3,5
0,1310,6,3978.0,3978.0,53.597,2241.0319999999997,671.298,663.0,0.253,6,6
0,1311,6,3703.0,3703.0,38.993,2431.69,716.243,617.1666666666666,0.13,6,6
0,1312,4,4055.0,4055.0,40.739,1876.637,981.673,1013.75,0.183,4,4
0,1313,4,3834.0,3834.0,37.328,1668.3049999999998,797.394,958.5,0.161,4,4
0,1314,4,4041.0,4041.0,30.211,2000.153,917.621,1010.25,0.166,4,4
0,1315,6,4001.0,4001.0,52.268,2568.423,770.329,666.8333333333334,0.192,6,6
0,1316,5,3843.0,3843.0,37.874,2016.001,734.409,768.6,0.184,5,5
0,1317,5,3930.0,3930.0,42.161,1999.807,806.115,786.0,0.223,5,5
0,1318,4,4000.0,4000.0,42.526,1867.014,767.67,1000.0,0.164,4,4
0,1319,7,4096.0,4096.0,52.206,2680.372,462.456,585.1428571428571,0.183,7,7
0,1320,4,3861.0,3861.0,49.19,1960.5120000000002,906.82,965.25,0.184,4,4
0,1321,6,3947.0,3947.0,21.511,2317.375,658.175,657.8333333333334,0.23,6,6
0,1322,5,3520.0,3520.0,23.544,2098.929,559.477,704.0,0.24,5,5
0,1323,5,3987.0,3987.0,37.877,2333.3909999999996,1065.648,797.4,0.156,5,5
0,1324,5,3915.0,3915.0,48.603,2100.0110000000004,615.37,783.0,0.175,5,5
0,1325,4,3855.0,3855.0,37.929,1866.7040000000002,875.758,963.75,0.256,4,4
0,1326,5,3315.0,3315.0,35.306,2124.396,709.523,663.0,0.268,6,5
0,1327,6,3967.0,3967.0,43.851,2365.3360000000002,848.427,661.1666666666666,0.155,5,6
0,1328,4,4011.0,4011.0,49.45,1982.964,966.8,1002.75,0.188,4,4
0,1329,4,3999.0,3999.0,25.758,1807.72,885.311,999.75,0.153,4,4
0,1330,5,3985.0,3985.0,49.383,2135.1820000000002,876.374,797.0,0.214,5,5
0,1331,5,3280.0,3280.0,44.173,1823.859,545.31,656.0,0.161,5,5
0,1332,2,3347.0,3347.0,39.484,1419.657,1060.935,1673.5,0.218,2,2
0,1333,3,3657.0,3657.0,41.918,1524.863,958.95,1219.0,0.185,3,3
0,1334,5,4030.0,4030.0,48.553,2265.537,892.088,806.0,0.194,5,5
0,1335,5,3729.0,3729.0,27.019,2215.38,780.434,745.8,0.146,5,5
0,1336,5,3995.0,3995.0,42.41,2090.493,600.902,799.0,0.213,5,5
0,1337,5,3927.0,3927.0,50.216,2190.349,929.434,785.4,0.184,5,5
0,1338,3,3673.0,3673.0,40.178,1764.69,996.144,1224.3333333333333,0.195,3,3
0,1339,5,3594.0,3594.0,49.545,2202.237,662.348,718.8,0.214,5,5
0,1340,4,3842.0,3842.0,38.292,2092.1859999999997,912.574,960.5,0.212,4,4
0,1341,6,3636.0,3636.0,58.717,2890.925,662.775,606.0,0.187,6,6
0,1342,2,3376.0,3376.0,31.913,1459.3899999999999,980.531,1688.0,0.181,2,2
0,1343,4,3948.0,3948.0,34.702,2230.4529999999995,1089.703,987.0,0.171,4,4
0,1344,4,4014.0,4014.0,52.504,1958.806,1073.895,1003.5,0.188,4,4
0,1345,6,3759.0,3759.0,20.887,2160.381,597.438,626.5,0.172,6,6
0,1346,4,3734.0,3734.0,27.916,2055.4900000000002,765.787,933.5,0.184,4,4
0,1347,5,4024.0,4024.0,38.558,2317.002,842.626,804.8,0.135,5,5
0,1348,3,3880.0,3880.0,31.961,1790.083,1073.256,1293.3333333333333,0.162,3,3
0,1349,8,3903.0,3903.0,55.454,2884.0190000000002,511.096,487.875,0.181,8,8+
0,1350,3,3848.0,3848.0,51.153,1961.402,1211.442,1282.6666666666667,0.256,3,3
0,1351,3,4050.0,4050.0,40.781,1656.403,948.129,1350.0,0.183,3,3
0,1352,6,3921.0,3921.0,48.16,2672.303,764.853,653.5,0.16,6,6
0,1353,6,3787.0,3787.0,38.747,2553.1020000000003,654.55,631.1666666666666,0.155,6,6
0,1354,4,3998.0,3998.0,29.895,2002.658,918.456,999.5,0.198,5,4
0,1355,5,3764.0,3764.0,50.281,2361.9849999999997,823.823,752.8,0.153,4,5
0,1356,4,3763.0,3763.0,47.491,1947.36,980.088,940.75,0.223,4,4
0,1357,6,4031.0,4031.0,50.295,2536.444,788.187,671.8333333333334,0.163,6,6
0,1358,4,3824.0,3824.0,42.212,2194.019,838.923,956.0,0.159,4,4
0,1359,6,3996.0,3996.0,44.665,2262.5510000000004,502.125,666.0,0.124,6,6
0,1360,4,4088.0,4088.0,42.784,1954.9299999999998,976.985,1022.0,0.221,4,4
0,1361,8,3943.0,3943.0,48.659,3040.38,579.299,492.875,0.18,8,8+
0,1362,3,3801.0,3801.0,40.526,1506.459,816.147,1267.0,0.189,3,3
0,1363,5,4045.0,4045.0,52.895,2061.4900000000002,723.084,809.0,0.158,5,5
0,1364,4,3187.0,3187.0,53.929,1694.5030000000002,720.721,796.75,0.155,6,4
0,1365,6,3785.0,3785.0,30.403,2547.419,702.792,630.8333333333334,0.149,4,6
0,1366,4,4016.0,4016.0,41.476,2139.3959999999997,1109.744,1004.0,1.915,4,4
0,1367,7,4069.0,4069.0,29.621,2858.687,543.856,581.2857142857143,0.164,7,7
0,1368,6,4008.0,4008.0,46.139,2259.8030000000003,754.434,668.0,0.185,6,6
0,1369,8,3962.0,3962.0,30.685,2472.744,426.48,495.25,0.164,8,8+
0,1370,4,3958.0,3958.0,35.377,2118.042,1129.969,989.5,0.182,4,4
0,1371,4,3387.0,3387.0,45.404,1947.2089999999998,862.91,846.75,0.113,4,4
0,1372,4,4004.0,4004.0,44.639,2143.711,1094.262,1001.0,0.163,4,4
0,1373,5,3973.0,3973.0,49.213,2450.424,976.192,794.6,0.188,5,5
0,1374,4,3655.0,3655.0,44.263,1910.474,698.557,913.75,0.206,6,4
0,1375,6,4032.0,4032.0,46.276,2355.379,561.676,672.0,0.157,4,6
0,1376,3,3636.0,3636.0,46.837,1578.593,813.528,1212.0,0.16,6,3
0,1377,6,3740.0,3740.0,38.635,2149.447,527.717,623.3333333333334,0.129,3,6
0,1378,4,4037.0,4037.0,38.056,1854.033,990.181,1009.25,0.149,4,4
0,1379,4,4047.0,4047.0,35.468,2031.426,1116.667,1011.75,0.202,4,4
0,1380,2,3566.0,3566.0,36.217,1405.402,969.081,1783.0,0.175,2,2
0,1381,4,3645.0,3645.0,34.737,1845.7420000000002,1081.789,911.25,0.2,4,4
0,1382,3,3755.0,3755.0,50.893,1553.374,973.721,1251.6666666666667,0.205,3,3
0,1383,6,4062.0,4062.0,60.644,2768.0179999999996,751.963,677.0,0.163,6,6
0,1384,5,4078.0,4078.0,41.951,2103.4770000000003,665.241,815.6,0.18,5,5
0,1385,4,3974.0,3974.0,50.661,1985.7620000000002,1094.439,993.5,0.2,4,4
0,1386,4,3925.0,3925.0,39.853,2038.512,970.003,981.25,0.222,4,4
0,1387,5,4014.0,4014.0,30.546,1989.539,742.5,802.8,0.15,5,5
0,1388,3,3752.0,3752.0,27.649,1510.7540000000001,891.797,1250.6666666666667,0.17,3,3
0,1389,9,3918.0,3918.0,37.64,2887.029,457.923,435.3333333333333,0.126,9,8+
0,1390,6,3926.0,3926.0,46.034,2162.076,494.326,654.3333333333334,0.186,6,6
0,1391,7,3657.0,3657.0,51.602,2590.375,533.295,522.4285714285714,0.233,7,7
0,1392,5,3912.0,3912.0,32.672,1985.908,629.637,782.4,0.151,5,5
0,1393,4,4062.0,4062.0,47.84,2058.299,931.222,1015.5,0.205,4,4
0,1394,3,3770.0,3770.0,51.331,1671.3700000000001,1161.491,1256.6666666666667,0.156,3,3
0,1395,4,4071.0,4071.0,49.153,1800.469,894.467,1017.75,0.131,4,4
0,1396,7,3835.0,3835.0,61.398,2573.453,498.747,547.8571428571429,0.173,7,7
0,1397,6,3814.0,3814.0,25.672,2267.455,580.99,635.6666666666666,0.157,6,6
0,1398,4,3957.0,3957.0,24.987,2334.668,1120.766,989.25,0.184,4,4
0,1399,4,3987.0,3987.0,23.094,2266.3599999999997,1100.906,996.75,0.205,4,4
0,1400,5,3762.0,3762.0,49.972,2141.0890000000004,676.46,752.4,0.147,5,5
0,1401,5,3882.0,3882.0,58.698,2429.199,788.498,776.4,0.137,5,5
0,1402,8,3754.0,3754.0,50.89,2673.442,579.208,469.25,0.247,7,8+
0,1403,7,4037.0,4037.0,38.123,2566.3900000000003,570.671,576.7142857142857,0.149,8,7
0,1404,4,3933.0,3933.0,37.903,1925.329,977.129,983.25,0.159,4,4
0,1405,5,4035.0,4035.0,53.55,2663.5649999999996,967.088,807.0,0.15,5,5
0,1406,6,4070.0,4070.0,27.653,2719.309,707.737,678.3333333333334,0.188,6,6
0,1407,5,3775.0,3775.0,38.073,2086.5370000000003,794.388,755.0,0.125,5,5
0,1408,6,3927.0,3927.0,34.106,2119.732,587.293,654.5,0.162,6,6
0,1409,5,3971.0,3971.0,21.684,2271.249,786.277,794.2,0.167,5,5
0,1410,4,3920.0,3920.0,24.443,1792.693,760.247,980.0,0.192,5,4
0,1411,5,3998.0,3998.0,58.272,2064.039,746.067,799.6,0.147,4,5
0,1412,2,3462.0,3462.0,49.247,1422.147,1090.6,1731.0,0.332,4,2
0,1413,4,3936.0,3936.0,38.474,1599.3,519.289,984.0,0.118,2,4
0,1414,5,3539.0,3539.0,31.282,2186.993,680.392,707.8,0.197,5,5
0,1415,4,3927.0,3927.0,41.164,1822.6350000000002,977.513,981.75,0.163,4,4
0,1416,4,4007.0,4007.0,38.22,2032.5100000000002,1055.867,1001.75,0.18,5,4
0,1417,5,4066.0,4066.0,49.882,2488.08,1167.928,813.2,0.144,4,5
0,1418,1,3072.0,3072.0,25.33,1088.139,1088.139,3072.0,0.16,1,1
0,1419,4,4027.0,4027.0,23.366,1644.5149999999999,908.929,1006.75,0.174,4,4
0,1420,2,3634.0,3634.0,29.88,1353.856,896.216,1817.0,0.217,4,2
0,1421,4,4010.0,4010.0,46.818,1962.6019999999999,1000.126,1002.5,0.146,2,4
0,1422,4,4064.0,4064.0,39.046,2011.578,949.56,1016.0,0.132,4,4
0,1423,5,3730.0,3730.0,53.083,2159.438,658.931,746.0,0.153,5,5
0,1424,6,4052.0,4052.0,32.254,2327.0950000000003,717.043,675.3333333333334,0.183,6,6
0,1425,7,3774.0,3774.0,50.439,2559.7699999999995,500.201,539.1428571428571,0.153,7,7
0,1426,3,3824.0,3824.0,37.29,1551.165,885.756,1274.6666666666667,0.215,5,3
0,1427,5,3777.0,3777.0,34.938,2168.047,826.527,755.4,0.14,3,5
0,1428,5,3788.0,3788.0,39.874,2136.393,498.31,757.6,0.139,6,5
0,1429,6,4021.0,4021.0,25.514,2627.0280000000002,668.211,670.1666666666666,0.145,5,6
0,1430,3,3814.0,3814.0,39.062,1674.726,983.532,1271.3333333333333,0.164,7,3
0,1431,7,3701.0,3701.0,37.904,2914.5699999999997,679.295,528.7142857142857,0.111,3,7
0,1432,4,3935.0,3935.0,43.715,1994.64,1073.016,983.75,0.252,4,4
0,1433,4,4000.0,4000.0,44.574,1885.466,1074.771,1000.0,0.143,4,4
0,1434,4,4015.0,4015.0,45.404,1937.122,855.359,1003.75,0.173,4,4
0,1435,7,3742.0,3742.0,25.801,3040.545,671.254,534.5714285714286,0.213,7,7
0,1436,5,3749.0,3749.0,21.576,2200.798,634.969,749.8,0.3,5,5
0,1437,4,3944.0,3944.0,40.993,1863.102,893.003,986.0,0.133,4,4
0,1438,6,3911.0,3911.0,33.659,2339.0249999999996,801.112,651.8333333333334,0.147,6,6
0,1439,5,3968.0,3968.0,50.815,2145.666,793.546,793.6,0.145,5,5
0,1440,5,4062.0,4062.0,51.875,1875.568,753.455,812.4,0.154,4,5
0,1441,4,3980.0,3980.0,49.888,2102.214,982.167,995.0,0.171,5,4
0,1442,4,4018.0,4018.0,58.105,1892.591,853.828,1004.5,0.196,6,4
0,1443,6,3993.0,3993.0,46.165,2244.3039999999996,586.488,665.5,0.154,4,6
0,1444,5,3995.0,3995.0,30.749,2029.62,574.864,799.0,0.166,5,5
0,1445,7,3849.0,3849.0,54.04,3060.004,590.57,549.8571428571429,0.175,7,7
0,1446,5,3614.0,3614.0,28.194,2224.738,621.668,722.8,0.143,5,5
0,1447,3,3971.0,3971.0,43.649,1822.508,1070.567,1323.6666666666667,0.157,3,3
0,1448,4,3911.0,3911.0,42.578,1743.3010000000002,854.086,977.75,0.159,6,4
0,1449,6,3940.0,3940.0,30.801,2254.306,545.638,656.6666666666666,0.122,4,6
0,1450,4,4072.0,4072.0,44.077,2042.216,890.418,1018.0,0.176,4,4
0,1451,5,3693.0,3693.0,21.458,2027.7900000000002,700.46,738.6,0.178,5,5
0,1452,5,3943.0,3943.0,41.53,2258.023,689.388,788.6,0.136,5,5
0,1453,6,3943.0,3943.0,49.061,2392.7980000000002,755.323,657.1666666666666,0.205,6,6
0,1454,4,4040.0,4040.0,34.634,2053.935,977.562,1010.0,0.225,7,4
0,1455,7,3950.0,3950.0,51.626,2897.3059999999996,750.647,564.2857142857143,0.121,4,7
0,1456,2,3636.0,3636.0,31.445,1324.143,1032.362,1818.0,0.164,6,2
0,1457,6,3952.0,3952.0,36.67,2447.378,665.253,658.6666666666666,0.136,2,6
0,1458,4,3903.0,3903.0,51.438,2069.46,860.172,975.75,0.15,5,4
0,1459,5,3914.0,3914.0,24.677,1976.3899999999999,593.356,782.8,0.139,4,5
0,1460,5,4023.0,4023.0,40.768,2146.632,695.79,804.6,0.19,5,5
0,1461,7,3855.0,3855.0,37.239,2628.844,611.879,550.7142857142857,0.21,7,7
0,1462,4,3855.0,3855.0,39.075,1858.747,713.358,963.75,0.231,4,4
0,1463,3,3910.0,3910.0,51.466,1628.743,970.698,1303.3333333333333,0.351,3,3
0,1464,6,4062.0,4062.0,27.234,2236.616,537.136,677.0,0.154,6,6
0,1465,6,3812.0,3812.0,36.079,2263.482,639.373,635.3333333333334,0.148,6,6
0,1466,3,3825.0,3825.0,30.874,1684.026,893.694,1275.0,0.202,5,3
0,1467,5,3917.0,3917.0,76.438,2072.957,717.067,783.4,0.172,3,5
0,1468,4,4032.0,4032.0,37.155,1867.359,980.914,1008.0,0.227,7,4
0,1469,7,3915.0,3915.0,33.284,2755.612,637.374,559.2857142857143,0.173,4,7
0,1470,3,3748.0,3748.0,38.011,1714.193,994.267,1249.3333333333333,0.15,4,3
0,1471,4,3839.0,3839.0,55.562,1774.0590000000002,1035.366,959.75,0.148,3,4
0,1472,4,4000.0,4000.0,72.463,2051.183,1047.802,1000.0,0.169,4,4
0,1473,4,4045.0,4045.0,39.65,1971.471,897.806,1011.25,0.132,4,4
0,1474,6,3850.0,3850.0,40.476,2187.529,755.396,641.6666666666666,0.222,6,6
0,1475,6,3931.0,3931.0,47.082,2235.387,735.125,655.1666666666666,0.172,6,6
0,1476,3,3816.0,3816.0,35.829,1620.9660000000001,844.373,1272.0,0.204,3,3
