t,kind,rank,worker,pid,global_step,epoch,local_step,load_ms,index,wall_ms,cpu_ms,ok,n_in,seq_len,t_batch,t_fwd,t_bwd,t_opt,t_end,wid
1789040604.3687,sample,2,1,29681,,,,,23037.0,351.184,68.676,True,,,,,,,,2/w1
1789040604.7374,sample,2,1,29681,,,,,9621.0,368.575,58.139,True,,,,,,,,2/w1
1789040605.2133,sample,2,1,29681,,,,,13923.0,475.771,21.246,True,,,,,,,,2/w1
1789040605.7939,sample,2,1,29681,,,,,8709.0,491.086,211.801,True,,,,,,,,2/w1
1789040606.3318,sample,2,1,29681,,,,,16059.0,537.723,155.421,True,,,,,,,,2/w1
1789040606.7819,sample,2,1,29681,,,,,19431.0,449.938,145.168,True,,,,,,,,2/w1
1789040607.0898,sample,2,1,29681,,,,,10276.0,307.728,85.014,True,,,,,,,,2/w1
1789040607.4818,sample,2,1,29681,,,,,19627.0,391.847,49.669,True,,,,,,,,2/w1
1789040607.9095,sample,2,1,29681,,,,,31157.0,427.576,40.253,True,,,,,,,,2/w1
1789040608.6191,sample,2,1,29681,,,,,30595.0,593.05,228.778,True,,,,,,,,2/w1
1789040609.0987,sample,2,1,29681,,,,,15675.0,479.406,142.555,True,,,,,,,,2/w1
1789040609.5737,sample,2,1,29681,,,,,17417.0,474.899,125.073,True,,,,,,,,2/w1
1789040609.8853,sample,2,1,29681,,,,,16532.0,311.416,88.3,True,,,,,,,,2/w1
1789040610.0655,sample,2,1,29681,,,,,19236.0,180.061,37.398,True,,,,,,,,2/w1
1789040610.6138,sample,2,1,29681,,,,,4427.0,448.978,207.554,True,,,,,,,,2/w1
1789040610.9071,sample,2,1,29681,,,,,26544.0,293.16,126.836,True,,,,,,,,2/w1
1789040611.2299,sample,2,1,29681,,,,,34445.0,322.657,118.677,True,,,,,,,,2/w1
1789040611.6289,sample,2,1,29681,,,,,9868.0,398.871,77.248,True,,,,,,,,2/w1
1789040611.9562,sample,2,1,29681,,,,,29438.0,327.169,52.12,True,,,,,,,,2/w1
1789040612.1603,sample,2,1,29681,,,,,33541.0,203.961,44.154,True,,,,,,,,2/w1
1789040612.4112,sample,2,1,29681,,,,,21113.0,250.724,32.851,True,,,,,,,,2/w1
1789040613.1032,sample,2,1,29681,,,,,42378.0,604.565,296.486,True,,,,,,,,2/w1
1789040613.5765,sample,2,1,29681,,,,,36700.0,473.124,131.941,True,,,,,,,,2/w1
1789040613.9306,sample,2,1,29681,,,,,27941.0,353.887,83.539,True,,,,,,,,2/w1
1789040614.1636,sample,2,1,29681,,,,,25482.0,232.934,64.106,True,,,,,,,,2/w1
1789040614.4409,sample,2,1,29681,,,,,1961.0,277.089,57.392,True,,,,,,,,2/w1
1789040614.7613,sample,2,1,29681,,,,,21434.0,320.304,29.7,True,,,,,,,,2/w1
1789040615.5298,sample,2,1,29681,,,,,2586.0,648.659,299.855,True,,,,,,,,2/w1
1789040615.996,sample,2,1,29681,,,,,28955.0,466.001,140.965,True,,,,,,,,2/w1
1789040616.4213,sample,2,1,29681,,,,,22961.0,425.179,110.437,True,,,,,,,,2/w1
1789040616.7457,sample,2,1,29681,,,,,39249.0,324.208,65.271,True,,,,,,,,2/w1
1789040617.2576,sample,2,1,29681,,,,,2250.0,389.333,250.695,True,,,,,,,,2/w1
1789040617.6476,sample,2,1,29681,,,,,19736.0,389.759,159.014,True,,,,,,,,2/w1
1789040618.0322,sample,2,1,29681,,,,,40705.0,384.446,101.989,True,,,,,,,,2/w1
1789040618.306,sample,2,1,29681,,,,,35911.0,273.66,77.039,True,,,,,,,,2/w1
1789040618.5741,sample,2,1,29681,,,,,27918.0,267.845,26.839,True,,,,,,,,2/w1
1789040619.2223,sample,2,1,29681,,,,,37331.0,557.655,308.304,True,,,,,,,,2/w1
1789040619.6591,sample,2,1,29681,,,,,4749.0,436.638,184.192,True,,,,,,,,2/w1
1789040620.035,sample,2,1,29681,,,,,4475.0,375.774,84.412,True,,,,,,,,2/w1
1789040620.315,sample,2,1,29681,,,,,6533.0,279.885,71.669,True,,,,,,,,2/w1
1789040621.1671,sample,2,1,29681,,,,,5007.0,443.273,171.876,True,,,,,,,,2/w1
1789040621.6704,sample,2,1,29681,,,,,6762.0,503.14,136.893,True,,,,,,,,2/w1
1789040622.0369,sample,2,1,29681,,,,,28568.0,366.363,91.497,True,,,,,,,,2/w1
1789040622.3367,sample,2,1,29681,,,,,6443.0,299.579,70.806,True,,,,,,,,2/w1
1789040622.5879,sample,2,1,29681,,,,,33996.0,251.137,57.801,True,,,,,,,,2/w1
1789040622.8,sample,2,1,29681,,,,,39920.0,211.9,44.291,True,,,,,,,,2/w1
1789040623.9645,sample,2,1,29681,,,,,27280.0,788.194,218.039,True,,,,,,,,2/w1
1789040624.2729,sample,2,1,29681,,,,,3250.0,308.156,128.525,True,,,,,,,,2/w1
1789040624.5654,sample,2,1,29681,,,,,18866.0,292.372,68.965,True,,,,,,,,2/w1
1789040624.8559,sample,2,1,29681,,,,,12723.0,290.349,55.544,True,,,,,,,,2/w1
1789040625.1188,sample,2,1,29681,,,,,44595.0,262.77,45.444,True,,,,,,,,2/w1
1789040626.1961,sample,2,1,29681,,,,,21265.0,613.726,156.05,True,,,,,,,,2/w1
1789040626.6274,sample,2,1,29681,,,,,15193.0,431.103,130.433,True,,,,,,,,2/w1
1789040627.0383,sample,2,1,29681,,,,,40036.0,410.74,105.934,True,,,,,,,,2/w1
1789040627.3962,sample,2,1,29681,,,,,40232.0,357.782,68.181,True,,,,,,,,2/w1
1789040627.8754,sample,2,1,29681,,,,,20043.0,479.085,54.807,True,,,,,,,,2/w1
1789040628.1695,sample,2,1,29681,,,,,32780.0,294.008,49.996,True,,,,,,,,2/w1
1789040628.8606,sample,2,1,29681,,,,,5740.0,600.964,329.439,True,,,,,,,,2/w1
1789040629.3892,sample,2,1,29681,,,,,27282.0,528.319,215.107,True,,,,,,,,2/w1
1789040629.6454,sample,2,1,29681,,,,,16880.0,256.091,45.614,True,,,,,,,,2/w1
1789040630.0984,sample,2,1,29681,,,,,24045.0,347.966,223.25,True,,,,,,,,2/w1
1789040630.4724,sample,2,1,29681,,,,,27707.0,373.891,137.748,True,,,,,,,,2/w1
1789040630.8246,sample,2,1,29681,,,,,35741.0,351.999,110.237,True,,,,,,,,2/w1
1789040631.1588,sample,2,1,29681,,,,,830.0,334.051,75.078,True,,,,,,,,2/w1
1789040631.4988,sample,2,1,29681,,,,,11325.0,339.871,33.22,True,,,,,,,,2/w1
1789040631.8419,sample,2,1,29681,,,,,1177.0,342.898,30.665,True,,,,,,,,2/w1
1789040632.4252,sample,2,1,29681,,,,,38998.0,470.612,202.844,True,,,,,,,,2/w1
1789040632.8636,sample,2,1,29681,,,,,9383.0,438.229,125.317,True,,,,,,,,2/w1
1789040633.2563,sample,2,1,29681,,,,,39478.0,392.478,94.61,True,,,,,,,,2/w1
1789040633.5148,sample,2,1,29681,,,,,37656.0,258.428,67.334,True,,,,,,,,2/w1
1789040633.8793,sample,2,1,29681,,,,,38950.0,364.337,59.405,True,,,,,,,,2/w1
1789040634.1979,sample,2,1,29681,,,,,21956.0,318.478,48.213,True,,,,,,,,2/w1
1789040634.5329,sample,2,1,29681,,,,,31622.0,334.817,33.8,True,,,,,,,,2/w1
1789040635.1287,sample,2,1,29681,,,,,9479.0,496.055,261.41,True,,,,,,,,2/w1
1789040635.6288,sample,2,1,29681,,,,,1322.0,499.891,130.671,True,,,,,,,,2/w1
1789040635.9449,sample,2,1,29681,,,,,1407.0,316.027,76.055,True,,,,,,,,2/w1
1789040636.2101,sample,2,1,29681,,,,,14958.0,265.017,69.81,True,,,,,,,,2/w1
1789040636.5111,sample,2,1,29681,,,,,22524.0,300.894,47.067,True,,,,,,,,2/w1
1789040636.7585,sample,2,1,29681,,,,,1758.0,247.2,36.683,True,,,,,,,,2/w1
1789040637.6108,sample,2,1,29681,,,,,10289.0,751.808,285.46,True,,,,,,,,2/w1
1789040638.0859,sample,2,1,29681,,,,,37732.0,474.912,102.849,True,,,,,,,,2/w1
1789040638.3852,sample,2,1,29681,,,,,24951.0,299.211,66.256,True,,,,,,,,2/w1
1789040638.6394,sample,2,1,29681,,,,,29607.0,254.071,56.88,True,,,,,,,,2/w1
1789040638.9995,sample,2,1,29681,,,,,2522.0,359.906,53.322,True,,,,,,,,2/w1
1789040639.3807,sample,2,1,29681,,,,,37094.0,381.117,46.085,True,,,,,,,,2/w1
1789040639.6148,sample,2,1,29681,,,,,43603.0,233.938,30.502,True,,,,,,,,2/w1
1789040640.2568,sample,2,1,29681,,,,,42760.0,526.581,227.993,True,,,,,,,,2/w1
1789040640.7595,sample,2,1,29681,,,,,21386.0,502.523,169.242,True,,,,,,,,2/w1
1789040641.1505,sample,2,1,29681,,,,,3089.0,390.89,125.896,True,,,,,,,,2/w1
1789040642.2556,sample,2,1,29681,,,,,39282.0,703.97,286.226,True,,,,,,,,2/w1
1789040642.5969,sample,2,1,29681,,,,,30464.0,341.15,115.131,True,,,,,,,,2/w1
1789040643.0259,sample,2,1,29681,,,,,16070.0,428.813,67.707,True,,,,,,,,2/w1
1789040643.2388,sample,2,1,29681,,,,,3896.0,212.808,39.688,True,,,,,,,,2/w1
1789040644.9149,sample,2,1,29681,,,,,26733.0,665.542,164.812,True,,,,,,,,2/w1
1789040645.2376,sample,2,1,29681,,,,,23129.0,322.546,93.983,True,,,,,,,,2/w1
1789040645.5924,sample,2,1,29681,,,,,27205.0,354.71,95.409,True,,,,,,,,2/w1
1789040645.9861,sample,2,1,29681,,,,,33353.0,393.555,86.641,True,,,,,,,,2/w1
1789040646.4632,sample,2,1,29681,,,,,43213.0,476.882,69.715,True,,,,,,,,2/w1
1789040646.7153,sample,2,1,29681,,,,,13947.0,252.043,35.714,True,,,,,,,,2/w1
1789040646.9061,sample,2,1,29681,,,,,19308.0,190.602,31.348,True,,,,,,,,2/w1
1789040647.5599,sample,2,1,29681,,,,,14825.0,573.06,269.195,True,,,,,,,,2/w1
1789040647.9559,sample,2,1,29681,,,,,32219.0,395.778,84.272,True,,,,,,,,2/w1
1789040648.442,sample,2,1,29681,,,,,37870.0,485.941,85.923,True,,,,,,,,2/w1
1789040648.8361,sample,2,1,29681,,,,,35231.0,393.911,76.002,True,,,,,,,,2/w1
1789040649.1916,sample,2,1,29681,,,,,11833.0,355.341,60.325,True,,,,,,,,2/w1
1789040649.5493,sample,2,1,29681,,,,,21817.0,357.601,38.445,True,,,,,,,,2/w1
1789040649.8068,sample,2,1,29681,,,,,16918.0,257.403,27.91,True,,,,,,,,2/w1
1789040650.0412,sample,2,1,29681,,,,,39694.0,234.294,16.672,True,,,,,,,,2/w1
1789040650.7544,sample,2,1,29681,,,,,17558.0,610.043,276.977,True,,,,,,,,2/w1
1789040651.3262,sample,2,1,29681,,,,,10036.0,571.593,118.101,True,,,,,,,,2/w1
1789040651.7522,sample,2,1,29681,,,,,18143.0,425.79,111.221,True,,,,,,,,2/w1
1789040652.1572,sample,2,1,29681,,,,,26121.0,404.867,73.495,True,,,,,,,,2/w1
1789040652.6216,sample,2,1,29681,,,,,13698.0,464.274,56.978,True,,,,,,,,2/w1
1789040653.1089,sample,2,1,29681,,,,,18496.0,487.11,50.995,True,,,,,,,,2/w1
1789040653.3209,sample,2,1,29681,,,,,31125.0,211.871,42.343,True,,,,,,,,2/w1
1789040653.572,sample,2,1,29681,,,,,10226.0,250.94,20.578,True,,,,,,,,2/w1
1789040654.1707,sample,2,1,29681,,,,,20241.0,498.268,254.506,True,,,,,,,,2/w1
1789040654.882,sample,2,1,29681,,,,,42320.0,711.053,146.813,True,,,,,,,,2/w1
1789040655.1842,sample,2,1,29681,,,,,10889.0,302.057,133.503,True,,,,,,,,2/w1
1789040655.498,sample,2,1,29681,,,,,32844.0,313.621,68.955,True,,,,,,,,2/w1
1789040655.7932,sample,2,1,29681,,,,,1235.0,295.038,29.538,True,,,,,,,,2/w1
1789040656.489,sample,2,1,29681,,,,,7106.0,605.152,256.481,True,,,,,,,,2/w1
1789040656.863,sample,2,1,29681,,,,,23130.0,373.916,111.08,True,,,,,,,,2/w1
1789040657.2455,sample,2,1,29681,,,,,19824.0,382.352,95.211,True,,,,,,,,2/w1
1789040657.5271,sample,2,1,29681,,,,,4015.0,281.381,75.595,True,,,,,,,,2/w1
1789040657.7922,sample,2,1,29681,,,,,30009.0,264.946,60.783,True,,,,,,,,2/w1
1789040658.3193,sample,2,1,29681,,,,,37997.0,527.068,36.862,True,,,,,,,,2/w1
1789040658.9224,sample,2,1,29681,,,,,26662.0,477.91,236.056,True,,,,,,,,2/w1
1789040659.4258,sample,2,1,29681,,,,,5937.0,503.211,150.462,True,,,,,,,,2/w1
1789040659.6573,sample,2,1,29681,,,,,32099.0,231.3,83.776,True,,,,,,,,2/w1
1789040659.9633,sample,2,1,29681,,,,,18993.0,305.936,67.916,True,,,,,,,,2/w1
1789040660.407,sample,2,1,29681,,,,,38102.0,443.534,50.277,True,,,,,,,,2/w1
1789040660.5703,sample,2,1,29681,,,,,19123.0,163.141,13.742,True,,,,,,,,2/w1
1789040661.1805,sample,2,1,29681,,,,,41820.0,501.854,201.546,True,,,,,,,,2/w1
1789040661.7312,sample,2,1,29681,,,,,44356.0,550.564,128.132,True,,,,,,,,2/w1
1789040662.0412,sample,2,1,29681,,,,,10719.0,309.794,80.941,True,,,,,,,,2/w1
1789040662.4177,sample,2,1,29681,,,,,33753.0,376.38,73.559,True,,,,,,,,2/w1
1789040662.8222,sample,2,1,29681,,,,,37014.0,404.353,64.474,True,,,,,,,,2/w1
1789040663.0973,sample,2,1,29681,,,,,9213.0,274.97,66.653,True,,,,,,,,2/w1
1789040663.2886,sample,2,1,29681,,,,,18045.0,191.111,27.92,True,,,,,,,,2/w1
1789040663.7874,sample,2,1,29681,,,,,18391.0,422.09,237.827,True,,,,,,,,2/w1
1789040664.337,sample,2,1,29681,,,,,10714.0,549.499,122.743,True,,,,,,,,2/w1
1789040664.9959,sample,2,1,29681,,,,,19232.0,658.652,98.317,True,,,,,,,,2/w1
1789040665.3059,sample,2,1,29681,,,,,34986.0,309.906,77.989,True,,,,,,,,2/w1
1789040665.5899,sample,2,1,29681,,,,,3400.0,283.786,56.664,True,,,,,,,,2/w1
1789040666.2018,sample,2,1,29681,,,,,29191.0,510.51,219.914,True,,,,,,,,2/w1
1789040666.821,sample,2,1,29681,,,,,9367.0,619.128,139.171,True,,,,,,,,2/w1
1789040667.2538,sample,2,1,29681,,,,,40454.0,432.579,103.201,True,,,,,,,,2/w1
1789040667.5573,sample,2,1,29681,,,,,27579.0,303.376,63.723,True,,,,,,,,2/w1
1789040667.8614,sample,2,1,29681,,,,,37178.0,303.906,66.525,True,,,,,,,,2/w1
1789040668.1079,sample,2,1,29681,,,,,25821.0,246.426,23.081,True,,,,,,,,2/w1
1789040668.4269,sample,2,1,29681,,,,,3504.0,318.884,15.848,True,,,,,,,,2/w1
1789040669.0494,sample,2,1,29681,,,,,5719.0,529.52,218.999,True,,,,,,,,2/w1
1789040669.4055,sample,2,1,29681,,,,,38627.0,355.992,127.526,True,,,,,,,,2/w1
1789040669.6668,sample,2,1,29681,,,,,17831.0,261.085,109.46,True,,,,,,,,2/w1
1789040670.1653,sample,2,1,29681,,,,,16707.0,498.388,79.696,True,,,,,,,,2/w1
1789040670.4675,sample,2,1,29681,,,,,42499.0,302.006,52.307,True,,,,,,,,2/w1
1789040670.6837,sample,2,1,29681,,,,,16094.0,216.056,31.654,True,,,,,,,,2/w1
1789040670.8299,sample,2,1,29681,,,,,23417.0,146.132,11.869,True,,,,,,,,2/w1
1789040671.3072,sample,2,1,29681,,,,,23785.0,384.161,186.96,True,,,,,,,,2/w1
1789040671.7,sample,2,1,29681,,,,,8085.0,392.663,106.323,True,,,,,,,,2/w1
1789040672.0216,sample,2,1,29681,,,,,6357.0,321.452,88.168,True,,,,,,,,2/w1
1789040672.4383,sample,2,1,29681,,,,,29162.0,416.612,83.307,True,,,,,,,,2/w1
1789040672.7675,sample,2,1,29681,,,,,28112.0,329.075,75.632,True,,,,,,,,2/w1
1789040673.1345,sample,2,1,29681,,,,,2558.0,366.882,61.393,True,,,,,,,,2/w1
1789040673.4351,sample,2,1,29681,,,,,22608.0,300.425,45.789,True,,,,,,,,2/w1
1789040674.1562,sample,2,1,29681,,,,,26234.0,614.536,241.978,True,,,,,,,,2/w1
1789040674.498,sample,2,1,29681,,,,,9964.0,341.62,111.659,True,,,,,,,,2/w1
1789040674.8874,sample,2,1,29681,,,,,37779.0,389.275,88.002,True,,,,,,,,2/w1
1789040675.1761,sample,2,1,29681,,,,,29216.0,288.594,65.214,True,,,,,,,,2/w1
1789040675.5688,sample,2,1,29681,,,,,36021.0,392.549,53.779,True,,,,,,,,2/w1
1789040675.8937,sample,2,1,29681,,,,,11273.0,324.75,49.365,True,,,,,,,,2/w1
1789040676.2279,sample,2,1,29681,,,,,33528.0,334.1,44.194,True,,,,,,,,2/w1
1789040676.4739,sample,2,1,29681,,,,,8193.0,245.85,33.315,True,,,,,,,,2/w1
1789040677.1709,sample,2,1,29681,,,,,43625.0,599.248,231.397,True,,,,,,,,2/w1
1789040677.6241,sample,2,1,29681,,,,,23447.0,452.983,108.43,True,,,,,,,,2/w1
1789040678.2576,sample,2,1,29681,,,,,35529.0,633.404,96.557,True,,,,,,,,2/w1
1789040678.6313,sample,2,1,29681,,,,,24294.0,373.575,76.515,True,,,,,,,,2/w1
1789040678.9606,sample,2,1,29681,,,,,8359.0,329.15,56.444,True,,,,,,,,2/w1
1789040679.3553,sample,2,1,29681,,,,,6056.0,394.51,52.269,True,,,,,,,,2/w1
1789040680.0156,sample,2,1,29681,,,,,9004.0,563.267,248.655,True,,,,,,,,2/w1
1789040680.4836,sample,2,1,29681,,,,,16521.0,467.84,133.425,True,,,,,,,,2/w1
1789040680.8638,sample,2,1,29681,,,,,41648.0,380.094,111.809,True,,,,,,,,2/w1
1789040681.1933,sample,2,1,29681,,,,,86.0,329.331,81.627,True,,,,,,,,2/w1
1789040681.4638,sample,2,1,29681,,,,,39018.0,270.313,38.568,True,,,,,,,,2/w1
1789040682.0203,sample,2,1,29681,,,,,19403.0,460.934,228.082,True,,,,,,,,2/w1
1789040682.4141,sample,2,1,29681,,,,,10923.0,393.641,117.159,True,,,,,,,,2/w1
1789040682.8675,sample,2,1,29681,,,,,4744.0,453.282,104.746,True,,,,,,,,2/w1
1789040683.2323,sample,2,1,29681,,,,,37237.0,364.691,98.612,True,,,,,,,,2/w1
1789040683.7251,sample,2,1,29681,,,,,19205.0,391.04,248.537,True,,,,,,,,2/w1
1789040684.0429,sample,2,1,29681,,,,,42632.0,317.536,125.237,True,,,,,,,,2/w1
1789040684.3702,sample,2,1,29681,,,,,40345.0,327.128,91.92,True,,,,,,,,2/w1
1789040684.6915,sample,2,1,29681,,,,,15003.0,321.141,67.495,True,,,,,,,,2/w1
1789040685.3069,sample,2,1,29681,,,,,22190.0,615.278,53.055,True,,,,,,,,2/w1
1789040685.5725,sample,2,1,29681,,,,,13675.0,265.409,37.238,True,,,,,,,,2/w1
1789040685.7711,sample,2,1,29681,,,,,36742.0,198.505,31.353,True,,,,,,,,2/w1
1789040686.2865,sample,2,1,29681,,,,,39275.0,417.329,239.809,True,,,,,,,,2/w1
1789040686.672,sample,2,1,29681,,,,,44485.0,385.42,105.58,True,,,,,,,,2/w1
1789040687.0393,sample,2,1,29681,,,,,22591.0,367.157,84.951,True,,,,,,,,2/w1
1789040687.3978,sample,2,1,29681,,,,,25080.0,358.258,75.553,True,,,,,,,,2/w1
1789040687.8262,sample,2,1,29681,,,,,43088.0,428.267,62.045,True,,,,,,,,2/w1
1789040688.1859,sample,2,1,29681,,,,,17777.0,359.543,52.595,True,,,,,,,,2/w1
1789040688.462,sample,2,1,29681,,,,,2009.0,275.914,46.588,True,,,,,,,,2/w1
1789040688.9433,sample,2,1,29681,,,,,19263.0,385.326,230.616,True,,,,,,,,2/w1
1789040689.3817,sample,2,1,29681,,,,,43401.0,438.172,160.722,True,,,,,,,,2/w1
1789040689.6317,sample,2,1,29681,,,,,1336.0,249.831,95.384,True,,,,,,,,2/w1
1789040690.2027,sample,2,1,29681,,,,,44634.0,570.78,81.825,True,,,,,,,,2/w1
1789040690.4397,sample,2,1,29681,,,,,5717.0,236.943,48.322,True,,,,,,,,2/w1
1789040690.6347,sample,2,1,29681,,,,,2191.0,194.84,21.289,True,,,,,,,,2/w1
1789040691.2392,sample,2,1,29681,,,,,12776.0,480.285,269.806,True,,,,,,,,2/w1
1789040691.5348,sample,2,1,29681,,,,,32397.0,295.385,130.059,True,,,,,,,,2/w1
1789040692.0616,sample,2,1,29681,,,,,25812.0,526.593,110.438,True,,,,,,,,2/w1
1789040692.4665,sample,2,1,29681,,,,,38782.0,404.77,64.995,True,,,,,,,,2/w1
1789040692.7172,sample,2,1,29681,,,,,39012.0,250.566,61.056,True,,,,,,,,2/w1
1789040693.2077,sample,2,1,29681,,,,,43280.0,397.336,200.975,True,,,,,,,,2/w1
1789040693.6144,sample,2,1,29681,,,,,34660.0,406.511,134.028,True,,,,,,,,2/w1
1789040693.9132,sample,2,1,29681,,,,,34447.0,298.674,85.697,True,,,,,,,,2/w1
1789040694.2576,sample,2,1,29681,,,,,29507.0,344.222,71.466,True,,,,,,,,2/w1
1789040694.6454,sample,2,1,29681,,,,,36455.0,387.722,56.543,True,,,,,,,,2/w1
1789040694.8442,sample,2,1,29681,,,,,22399.0,198.647,37.357,True,,,,,,,,2/w1
1789040695.8029,sample,2,1,29681,,,,,15937.0,875.822,291.205,True,,,,,,,,2/w1
1789040696.1708,sample,2,1,29681,,,,,42452.0,367.778,125.251,True,,,,,,,,2/w1
1789040696.5128,sample,2,1,29681,,,,,18243.0,341.747,81.288,True,,,,,,,,2/w1
1789040696.7959,sample,2,1,29681,,,,,13000.0,283.0,60.577,True,,,,,,,,2/w1
1789040697.0746,sample,2,1,29681,,,,,14262.0,278.53,51.975,True,,,,,,,,2/w1
1789040697.7727,sample,2,1,29681,,,,,2539.0,587.379,216.289,True,,,,,,,,2/w1
1789040698.1986,sample,2,1,29681,,,,,32579.0,425.686,101.801,True,,,,,,,,2/w1
1789040698.4833,sample,2,1,29681,,,,,5467.0,284.531,100.374,True,,,,,,,,2/w1
1789040698.7803,sample,2,1,29681,,,,,2165.0,296.906,98.333,True,,,,,,,,2/w1
1789040699.1124,sample,2,1,29681,,,,,40159.0,331.964,59.353,True,,,,,,,,2/w1
1789040699.4867,sample,2,1,29681,,,,,5868.0,374.169,50.906,True,,,,,,,,2/w1
1789040700.1208,sample,2,1,29681,,,,,16802.0,527.208,224.435,True,,,,,,,,2/w1
1789040700.5313,sample,2,1,29681,,,,,37486.0,410.322,110.984,True,,,,,,,,2/w1
1789040700.9677,sample,2,1,29681,,,,,4276.0,436.342,88.228,True,,,,,,,,2/w1
1789040701.3571,sample,2,1,29681,,,,,20163.0,389.259,77.23,True,,,,,,,,2/w1
1789040701.6785,sample,2,1,29681,,,,,8304.0,321.191,64.794,True,,,,,,,,2/w1
1789040702.0793,sample,2,1,29681,,,,,25935.0,400.679,48.242,True,,,,,,,,2/w1
1789040702.3299,sample,2,1,29681,,,,,8730.0,250.455,26.307,True,,,,,,,,2/w1
1789040703.0786,sample,2,1,29681,,,,,34881.0,653.884,294.532,True,,,,,,,,2/w1
1789040703.5659,sample,2,1,29681,,,,,38308.0,487.133,120.965,True,,,,,,,,2/w1
1789040703.956,sample,2,1,29681,,,,,23684.0,389.979,95.906,True,,,,,,,,2/w1
1789040704.2874,sample,2,1,29681,,,,,38990.0,331.299,81.324,True,,,,,,,,2/w1
1789040704.6046,sample,2,1,29681,,,,,30016.0,317.015,34.164,True,,,,,,,,2/w1
1789040705.3901,sample,2,1,29681,,,,,27597.0,670.959,209.488,True,,,,,,,,2/w1
1789040705.7102,sample,2,1,29681,,,,,5477.0,319.834,129.082,True,,,,,,,,2/w1
1789040706.0472,sample,2,1,29681,,,,,19290.0,336.838,89.448,True,,,,,,,,2/w1
1789040706.4093,sample,2,1,29681,,,,,18852.0,361.964,73.651,True,,,,,,,,2/w1
1789040706.7671,sample,2,1,29681,,,,,27798.0,357.695,75.8,True,,,,,,,,2/w1
1789040707.2329,sample,2,1,29681,,,,,17207.0,465.664,35.838,True,,,,,,,,2/w1
1789040707.4658,sample,2,1,29681,,,,,44792.0,232.863,32.155,True,,,,,,,,2/w1
1789040708.1318,sample,2,1,29681,,,,,34078.0,565.827,251.217,True,,,,,,,,2/w1
1789040708.545,sample,2,1,29681,,,,,27581.0,413.064,94.406,True,,,,,,,,2/w1
1789040709.0264,sample,2,1,29681,,,,,5277.0,481.197,86.255,True,,,,,,,,2/w1
1789040709.3045,sample,2,1,29681,,,,,10696.0,278.024,70.758,True,,,,,,,,2/w1
1789040709.61,sample,2,1,29681,,,,,41587.0,305.347,68.903,True,,,,,,,,2/w1
1789040710.0342,sample,2,1,29681,,,,,6871.0,424.003,52.671,True,,,,,,,,2/w1
1789040710.5313,sample,2,1,29681,,,,,42278.0,410.802,274.384,True,,,,,,,,2/w1
1789040710.887,sample,2,1,29681,,,,,35062.0,355.568,124.515,True,,,,,,,,2/w1
1789040711.2182,sample,2,1,29681,,,,,7117.0,330.974,82.03,True,,,,,,,,2/w1
1789040711.6244,sample,2,1,29681,,,,,39902.0,406.069,76.958,True,,,,,,,,2/w1
1789040712.4407,sample,2,1,29681,,,,,24198.0,709.071,284.09,True,,,,,,,,2/w1
1789040712.8603,sample,2,1,29681,,,,,40403.0,419.479,133.009,True,,,,,,,,2/w1
1789040713.1885,sample,2,1,29681,,,,,41047.0,328.033,72.41,True,,,,,,,,2/w1
1789040713.5666,sample,2,1,29681,,,,,39616.0,377.916,47.653,True,,,,,,,,2/w1
1789040713.7916,sample,2,1,29681,,,,,1987.0,224.775,58.794,True,,,,,,,,2/w1
1789040714.1306,sample,2,1,29681,,,,,12588.0,338.85,34.185,True,,,,,,,,2/w1
1789040714.7414,sample,2,1,29681,,,,,18068.0,442.765,313.927,True,,,,,,,,2/w1
1789040715.2334,sample,2,1,29681,,,,,27521.0,491.768,147.712,True,,,,,,,,2/w1
1789040715.6571,sample,2,1,29681,,,,,33863.0,423.465,87.599,True,,,,,,,,2/w1
1789040715.9904,sample,2,1,29681,,,,,11465.0,333.193,65.52,True,,,,,,,,2/w1
1789040716.3011,sample,2,1,29681,,,,,14649.0,310.577,53.13,True,,,,,,,,2/w1
1789040716.8301,sample,2,1,29681,,,,,19610.0,422.931,246.827,True,,,,,,,,2/w1
1789040717.2319,sample,2,1,29681,,,,,1866.0,401.661,122.526,True,,,,,,,,2/w1
1789040717.6787,sample,2,1,29681,,,,,15335.0,446.624,101.411,True,,,,,,,,2/w1
1789040718.0847,sample,2,1,29681,,,,,42117.0,405.847,71.301,True,,,,,,,,2/w1
1789040718.4126,sample,2,1,29681,,,,,5095.0,327.72,72.394,True,,,,,,,,2/w1
1789040718.7571,sample,2,1,29681,,,,,38207.0,344.277,40.374,True,,,,,,,,2/w1
1789040719.5751,sample,2,1,29681,,,,,12335.0,605.082,273.422,True,,,,,,,,2/w1
1789040719.975,sample,2,1,29681,,,,,41887.0,399.642,127.161,True,,,,,,,,2/w1
1789040720.5185,sample,2,1,29681,,,,,43810.0,543.29,162.601,True,,,,,,,,2/w1
1789040720.8677,sample,2,1,29681,,,,,27535.0,349.165,69.654,True,,,,,,,,2/w1
1789040721.1633,sample,2,1,29681,,,,,13595.0,295.469,51.777,True,,,,,,,,2/w1
1789040721.9016,sample,2,1,29681,,,,,12704.0,614.946,218.46,True,,,,,,,,2/w1
1789040722.2062,sample,2,1,29681,,,,,13200.0,304.462,102.205,True,,,,,,,,2/w1
