t,kind,rank,worker,pid,global_step,epoch,local_step,load_ms,n_in,seq_len,wall_ms,cpu_ms,t_batch,t_fwd,t_bwd,t_opt,t_end
1789037197.5445,collate,3,1,22075,,,,,6.0,1.0,39.239,39.144,,,,,
1789037200.3648,collate,3,1,22075,,,,,7.0,1.0,49.975,49.898,,,,,
1789037203.1679,collate,3,1,22075,,,,,7.0,1.0,36.839,36.739,,,,,
1789037206.2044,collate,3,1,22075,,,,,7.0,1.0,94.201,93.91,,,,,
1789037207.9212,collate,3,1,22075,,,,,4.0,1.0,23.153,23.11,,,,,
1789037209.8645,collate,3,1,22075,,,,,5.0,1.0,20.681,20.657,,,,,
1789037212.4089,collate,3,1,22075,,,,,6.0,1.0,46.938,46.87,,,,,
1789037215.6738,collate,3,1,22075,,,,,8.0,1.0,39.804,39.725,,,,,
1789037217.748,collate,3,1,22075,,,,,5.0,1.0,48.62,48.567,,,,,
1789037220.0245,collate,3,1,22075,,,,,5.0,1.0,23.904,23.871,,,,,
1789037222.791,collate,3,1,22075,,,,,6.0,1.0,34.529,34.459,,,,,
1789037224.9413,collate,3,1,22075,,,,,5.0,1.0,23.099,23.072,,,,,
1789037226.7142,collate,3,1,22075,,,,,4.0,1.0,33.072,33.026,,,,,
1789037228.7323,collate,3,1,22075,,,,,5.0,1.0,40.851,40.807,,,,,
1789037231.0535,collate,3,1,22075,,,,,6.0,1.0,36.686,36.626,,,,,
1789037233.0688,collate,3,1,22075,,,,,4.0,1.0,45.085,45.013,,,,,
1789037235.3766,collate,3,1,22075,,,,,6.0,1.0,34.61,34.558,,,,,
1789037238.1332,collate,3,1,22075,,,,,7.0,1.0,37.418,37.349,,,,,
1789037240.2468,collate,3,1,22075,,,,,6.0,1.0,44.572,44.482,,,,,
1789037242.2936,collate,3,1,22075,,,,,5.0,1.0,32.579,32.541,,,,,
1789037244.7459,collate,3,1,22075,,,,,6.0,1.0,38.023,37.974,,,,,
1789037246.4943,collate,3,1,22075,,,,,4.0,1.0,50.584,50.425,,,,,
1789037249.3626,collate,3,1,22075,,,,,7.0,1.0,46.868,46.707,,,,,
1789037252.2177,collate,3,1,22075,,,,,7.0,1.0,41.946,41.883,,,,,
1789037254.792,collate,3,1,22075,,,,,6.0,1.0,40.841,40.774,,,,,
1789037257.0979,collate,3,1,22075,,,,,5.0,1.0,42.734,42.66,,,,,
1789037259.4918,collate,3,1,22075,,,,,6.0,1.0,34.633,34.594,,,,,
1789037261.68,collate,3,1,22075,,,,,5.0,1.0,32.258,32.213,,,,,
1789037264.1767,collate,3,1,22075,,,,,6.0,1.0,34.932,34.854,,,,,
1789037266.8466,collate,3,1,22075,,,,,7.0,1.0,66.624,66.44,,,,,
1789037269.0806,collate,3,1,22075,,,,,5.0,1.0,25.724,25.672,,,,,
1789037271.6297,collate,3,1,22075,,,,,7.0,1.0,38.51,38.414,,,,,
1789037274.2169,collate,3,1,22075,,,,,6.0,1.0,38.531,38.424,,,,,
1789037275.9828,collate,3,1,22075,,,,,4.0,1.0,32.121,32.012,,,,,
1789037278.7379,collate,3,1,22075,,,,,7.0,1.0,33.845,33.802,,,,,
1789037280.9579,collate,3,1,22075,,,,,5.0,1.0,35.482,35.358,,,,,
1789037283.6272,collate,3,1,22075,,,,,6.0,1.0,51.311,51.212,,,,,
1789037286.0082,collate,3,1,22075,,,,,6.0,1.0,22.982,22.938,,,,,
1789037288.7439,collate,3,1,22075,,,,,7.0,1.0,21.744,21.718,,,,,
1789037290.8087,collate,3,1,22075,,,,,5.0,1.0,28.827,28.778,,,,,
1789037293.5123,collate,3,1,22075,,,,,7.0,1.0,40.673,40.608,,,,,
1789037296.3806,collate,3,1,22075,,,,,7.0,1.0,42.826,42.747,,,,,
1789037298.879,collate,3,1,22075,,,,,6.0,1.0,36.672,36.615,,,,,
1789037301.7905,collate,3,1,22075,,,,,7.0,1.0,99.13,98.887,,,,,
1789037303.5488,collate,3,1,22075,,,,,4.0,1.0,37.0,36.929,,,,,
1789037306.1092,collate,3,1,22075,,,,,6.0,1.0,38.976,38.887,,,,,
1789037309.0004,collate,3,1,22075,,,,,7.0,1.0,41.976,41.903,,,,,
1789037311.3237,collate,3,1,22075,,,,,6.0,1.0,64.57,64.44,,,,,
1789037314.0347,collate,3,1,22075,,,,,7.0,1.0,103.746,103.534,,,,,
1789037316.5677,collate,3,1,22075,,,,,6.0,1.0,64.945,64.734,,,,,
1789037319.0863,collate,3,1,22075,,,,,6.0,1.0,180.737,180.361,,,,,
1789037321.2273,collate,3,1,22075,,,,,6.0,1.0,63.233,62.978,,,,,
1789037323.4877,collate,3,1,22075,,,,,5.0,1.0,45.292,45.224,,,,,
1789037326.3134,collate,3,1,22075,,,,,7.0,1.0,28.638,28.573,,,,,
1789037328.0856,collate,3,1,22075,,,,,3.0,1.0,37.952,37.891,,,,,
1789037330.9862,collate,3,1,22075,,,,,7.0,1.0,50.827,50.703,,,,,
1789037333.4324,collate,3,1,22075,,,,,7.0,1.0,50.061,49.885,,,,,
1789037336.0281,collate,3,1,22075,,,,,6.0,1.0,189.287,188.743,,,,,
1789037338.3323,collate,3,1,22075,,,,,6.0,1.0,52.028,51.94,,,,,
1789037340.4439,collate,3,1,22075,,,,,5.0,1.0,91.48,91.328,,,,,
1789037342.7036,collate,3,1,22075,,,,,5.0,1.0,67.311,67.197,,,,,
1789037345.0379,collate,3,1,22075,,,,,6.0,1.0,51.444,51.294,,,,,
1789037347.6711,collate,3,1,22075,,,,,6.0,1.0,39.405,39.34,,,,,
1789037350.2591,collate,3,1,22075,,,,,6.0,1.0,145.83,145.631,,,,,
1789037352.4743,collate,3,1,22075,,,,,5.0,1.0,74.775,74.672,,,,,
1789037355.1857,collate,3,1,22075,,,,,6.0,1.0,48.765,48.682,,,,,
1789037357.32,collate,3,1,22075,,,,,5.0,1.0,41.72,41.621,,,,,
1789037359.3542,collate,3,1,22075,,,,,4.0,1.0,42.693,42.595,,,,,
1789037362.4283,collate,3,1,22075,,,,,7.0,1.0,40.066,39.99,,,,,
1789037365.0467,collate,3,1,22075,,,,,7.0,1.0,73.744,73.604,,,,,
1789037367.1541,collate,3,1,22075,,,,,5.0,1.0,40.077,40.008,,,,,
1789037368.8643,collate,3,1,22075,,,,,4.0,1.0,103.022,102.796,,,,,
1789037371.4784,collate,3,1,22075,,,,,6.0,1.0,195.417,194.959,,,,,
1789037374.5987,collate,3,1,22075,,,,,7.0,1.0,53.062,52.978,,,,,
1789037377.2257,collate,3,1,22075,,,,,6.0,1.0,173.501,173.13,,,,,
1789037379.9015,collate,3,1,22075,,,,,7.0,1.0,53.676,53.598,,,,,
1789037382.4579,collate,3,1,22075,,,,,6.0,1.0,89.221,88.968,,,,,
1789037384.8673,collate,3,1,22075,,,,,6.0,1.0,30.209,30.168,,,,,
1789037387.5121,collate,3,1,22075,,,,,7.0,1.0,150.701,150.435,,,,,
1789037389.4987,collate,3,1,22075,,,,,4.0,1.0,47.253,47.169,,,,,
1789037391.5981,collate,3,1,22075,,,,,4.0,1.0,37.131,37.066,,,,,
1789037394.1173,collate,3,1,22075,,,,,6.0,1.0,61.358,61.191,,,,,
1789037397.1289,collate,3,1,22075,,,,,9.0,1.0,45.595,45.375,,,,,
1789037399.1637,collate,3,1,22075,,,,,5.0,1.0,132.256,132.03,,,,,
1789037401.6028,collate,3,1,22075,,,,,5.0,1.0,49.585,49.47,,,,,
1789037404.5916,collate,3,1,22075,,,,,8.0,1.0,40.75,40.71,,,,,
1789037407.0817,collate,3,1,22075,,,,,6.0,1.0,250.336,249.682,,,,,
1789037409.8532,collate,3,1,22075,,,,,7.0,1.0,64.565,64.407,,,,,
1789037412.1406,collate,3,1,22075,,,,,5.0,1.0,59.872,59.761,,,,,
1789037414.3974,collate,3,1,22075,,,,,6.0,1.0,34.278,34.206,,,,,
1789037417.0632,collate,3,1,22075,,,,,6.0,1.0,74.092,73.952,,,,,
1789037419.2162,collate,3,1,22075,,,,,6.0,1.0,36.99,36.918,,,,,
1789037421.6059,collate,3,1,22075,,,,,6.0,1.0,37.79,37.672,,,,,
1789037424.2318,collate,3,1,22075,,,,,7.0,1.0,33.827,33.754,,,,,
1789037426.7543,collate,3,1,22075,,,,,6.0,1.0,22.903,22.875,,,,,
1789037429.3954,collate,3,1,22075,,,,,7.0,1.0,36.414,36.361,,,,,
1789037431.5225,collate,3,1,22075,,,,,5.0,1.0,71.123,70.883,,,,,
1789037433.9437,collate,3,1,22075,,,,,7.0,1.0,34.096,34.007,,,,,
1789037436.518,collate,3,1,22075,,,,,6.0,1.0,178.171,177.704,,,,,
1789037439.0617,collate,3,1,22075,,,,,6.0,1.0,25.804,25.762,,,,,
1789037441.5309,collate,3,1,22075,,,,,6.0,1.0,41.266,41.104,,,,,
1789037444.0775,collate,3,1,22075,,,,,6.0,1.0,24.746,24.708,,,,,
1789037446.0299,collate,3,1,22075,,,,,4.0,1.0,35.317,35.255,,,,,
1789037448.7384,collate,3,1,22075,,,,,8.0,1.0,41.731,41.669,,,,,
1789037451.6215,collate,3,1,22075,,,,,7.0,1.0,41.05,40.928,,,,,
1789037454.2372,collate,3,1,22075,,,,,7.0,1.0,38.813,38.667,,,,,
1789037457.4461,collate,3,1,22075,,,,,7.0,1.0,145.484,145.207,,,,,
1789037459.9209,collate,3,1,22075,,,,,6.0,1.0,121.116,120.857,,,,,
1789037462.4972,collate,3,1,22075,,,,,7.0,1.0,68.953,68.812,,,,,
1789037464.6992,collate,3,1,22075,,,,,5.0,1.0,91.635,91.49,,,,,
1789037467.6756,collate,3,1,22075,,,,,8.0,1.0,25.028,24.994,,,,,
1789037470.3315,collate,3,1,22075,,,,,7.0,1.0,39.17,39.103,,,,,
1789037473.0329,collate,3,1,22075,,,,,7.0,1.0,35.577,35.51,,,,,
1789037475.492,collate,3,1,22075,,,,,6.0,1.0,37.17,37.097,,,,,
1789037477.5905,collate,3,1,22075,,,,,5.0,1.0,29.613,29.576,,,,,
1789037479.7065,collate,3,1,22075,,,,,5.0,1.0,36.014,35.965,,,,,
1789037481.9007,collate,3,1,22075,,,,,5.0,1.0,40.73,40.632,,,,,
1789037484.4046,collate,3,1,22075,,,,,6.0,1.0,37.341,37.274,,,,,
1789037487.5621,collate,3,1,22075,,,,,7.0,1.0,78.108,77.938,,,,,
1789037490.5254,collate,3,1,22075,,,,,8.0,1.0,64.338,64.183,,,,,
1789037492.7552,collate,3,1,22075,,,,,5.0,1.0,38.111,38.041,,,,,
1789037495.0826,collate,3,1,22075,,,,,6.0,1.0,40.68,40.581,,,,,
1789037497.4461,collate,3,1,22075,,,,,6.0,1.0,110.367,110.072,,,,,
1789037500.1093,collate,3,1,22075,,,,,7.0,1.0,150.2,149.968,,,,,
1789037502.217,collate,3,1,22075,,,,,5.0,1.0,70.651,70.457,,,,,
1789037505.2498,collate,3,1,22075,,,,,9.0,1.0,23.67,23.643,,,,,
1789037507.9988,collate,3,1,22075,,,,,6.0,1.0,40.222,40.165,,,,,
1789037510.4928,collate,3,1,22075,,,,,6.0,1.0,36.587,36.538,,,,,
1789037512.4189,collate,3,1,22075,,,,,4.0,1.0,37.176,37.036,,,,,
1789037514.7062,collate,3,1,22075,,,,,6.0,1.0,41.401,41.36,,,,,
1789037516.3593,collate,3,1,22075,,,,,4.0,1.0,53.018,52.899,,,,,
1789037519.1458,collate,3,1,22075,,,,,6.0,1.0,119.865,119.693,,,,,
1789037521.3374,collate,3,1,22075,,,,,5.0,1.0,21.745,21.687,,,,,
1789037523.8784,collate,3,1,22075,,,,,5.0,1.0,109.596,109.371,,,,,
1789037526.1018,collate,3,1,22075,,,,,6.0,1.0,37.692,37.58,,,,,
1789037528.21,collate,3,1,22075,,,,,5.0,1.0,22.017,21.983,,,,,
1789037530.4882,collate,3,1,22075,,,,,6.0,1.0,34.495,34.426,,,,,
1789037532.722,collate,3,1,22075,,,,,6.0,1.0,39.014,38.949,,,,,
1789037535.1839,collate,3,1,22075,,,,,6.0,1.0,75.814,75.638,,,,,
1789037538.0881,collate,3,1,22075,,,,,7.0,1.0,38.39,38.202,,,,,
1789037539.7486,collate,3,1,22075,,,,,4.0,1.0,36.497,36.368,,,,,
1789037542.0568,collate,3,1,22075,,,,,5.0,1.0,45.454,45.383,,,,,
1789037544.6497,collate,3,1,22075,,,,,6.0,1.0,149.755,149.33,,,,,
1789037547.3595,collate,3,1,22075,,,,,6.0,1.0,262.554,262.058,,,,,
1789037549.8488,collate,3,1,22075,,,,,6.0,1.0,41.954,41.889,,,,,
1789037552.1054,collate,3,1,22075,,,,,5.0,1.0,46.017,45.89,,,,,
1789037554.4494,collate,3,1,22075,,,,,5.0,1.0,58.658,58.561,,,,,
1789037556.5632,collate,3,1,22075,,,,,5.0,1.0,32.168,32.106,,,,,
1789037558.8545,collate,3,1,22075,,,,,5.0,1.0,77.424,77.12,,,,,
1789037561.2353,collate,3,1,22075,,,,,6.0,1.0,35.431,35.315,,,,,
1789037563.22,collate,3,1,22075,,,,,4.0,1.0,34.979,34.936,,,,,
1789037565.1047,collate,3,1,22075,,,,,4.0,1.0,31.635,31.601,,,,,
1789037567.277,collate,3,1,22075,,,,,5.0,1.0,36.458,36.395,,,,,
1789037569.5737,collate,3,1,22075,,,,,5.0,1.0,40.602,40.508,,,,,
1789037572.2124,collate,3,1,22075,,,,,6.0,1.0,36.495,36.412,,,,,
1789037574.7925,collate,3,1,22075,,,,,6.0,1.0,44.876,44.786,,,,,
1789037576.6311,collate,3,1,22075,,,,,4.0,1.0,38.551,38.439,,,,,
1789037579.1259,collate,3,1,22075,,,,,6.0,1.0,68.252,68.086,,,,,
1789037580.9345,collate,3,1,22075,,,,,5.0,1.0,32.997,32.903,,,,,
1789037584.2351,collate,3,1,22075,,,,,8.0,1.0,39.095,38.916,,,,,
1789037587.4279,collate,3,1,22075,,,,,8.0,1.0,33.992,33.936,,,,,
1789037590.2465,collate,3,1,22075,,,,,8.0,1.0,54.564,54.464,,,,,
1789037592.6185,collate,3,1,22075,,,,,6.0,1.0,34.293,34.246,,,,,
1789037595.7171,collate,3,1,22075,,,,,9.0,1.0,39.114,39.041,,,,,
1789037598.1419,collate,3,1,22075,,,,,5.0,1.0,28.82,28.766,,,,,
1789037600.7423,collate,3,1,22075,,,,,6.0,1.0,39.117,39.002,,,,,
1789037603.2464,collate,3,1,22075,,,,,6.0,1.0,31.591,31.545,,,,,
1789037605.6331,collate,3,1,22075,,,,,6.0,1.0,62.3,62.125,,,,,
1789037607.9796,collate,3,1,22075,,,,,6.0,1.0,54.153,54.05,,,,,
1789037610.8399,collate,3,1,22075,,,,,8.0,1.0,26.428,26.32,,,,,
1789037613.1519,collate,3,1,22075,,,,,6.0,1.0,35.013,34.971,,,,,
1789037615.5304,collate,3,1,22075,,,,,6.0,1.0,25.52,25.463,,,,,
1789037617.6334,collate,3,1,22075,,,,,5.0,1.0,36.751,36.65,,,,,
1789037619.8082,collate,3,1,22075,,,,,6.0,1.0,30.453,30.395,,,,,
1789037622.2028,collate,3,1,22075,,,,,5.0,1.0,56.275,56.149,,,,,
1789037624.8773,collate,3,1,22075,,,,,6.0,1.0,45.255,45.175,,,,,
1789037627.1448,collate,3,1,22075,,,,,5.0,1.0,30.441,30.36,,,,,
1789037629.208,collate,3,1,22075,,,,,5.0,1.0,19.886,19.833,,,,,
1789037631.8771,collate,3,1,22075,,,,,7.0,1.0,30.579,30.507,,,,,
1789037634.0009,collate,3,1,22075,,,,,6.0,1.0,33.315,33.25,,,,,
1789037636.2857,collate,3,1,22075,,,,,5.0,1.0,49.097,48.878,,,,,
1789037638.7776,collate,3,1,22075,,,,,6.0,1.0,36.873,36.801,,,,,
1789037641.4618,collate,3,1,22075,,,,,8.0,1.0,23.302,23.276,,,,,
1789037643.5461,collate,3,1,22075,,,,,5.0,1.0,37.173,37.069,,,,,
1789037646.6861,collate,3,1,22075,,,,,7.0,1.0,34.351,34.297,,,,,
1789037649.0648,collate,3,1,22075,,,,,5.0,1.0,76.702,76.571,,,,,
1789037650.9517,collate,3,1,22075,,,,,4.0,1.0,30.801,30.742,,,,,
1789037653.6217,collate,3,1,22075,,,,,6.0,1.0,29.244,29.191,,,,,
1789037655.4544,collate,3,1,22075,,,,,4.0,1.0,35.947,35.903,,,,,
1789037657.9468,collate,3,1,22075,,,,,7.0,1.0,34.453,34.394,,,,,
1789037660.5361,collate,3,1,22075,,,,,7.0,1.0,27.779,27.65,,,,,
1789037663.2076,collate,3,1,22075,,,,,5.0,1.0,36.604,36.558,,,,,
1789037665.4329,collate,3,1,22075,,,,,5.0,1.0,41.234,41.168,,,,,
1789037667.5132,collate,3,1,22075,,,,,4.0,1.0,32.513,32.462,,,,,
1789037670.0364,collate,3,1,22075,,,,,6.0,1.0,54.073,53.985,,,,,
1789037672.5759,collate,3,1,22075,,,,,6.0,1.0,34.786,34.753,,,,,
1789037674.7965,collate,3,1,22075,,,,,5.0,1.0,21.221,21.187,,,,,
1789037677.6276,collate,3,1,22075,,,,,8.0,1.0,30.46,30.403,,,,,
1789037680.4151,collate,3,1,22075,,,,,7.0,1.0,37.054,37.006,,,,,
1789037683.1956,collate,3,1,22075,,,,,7.0,1.0,35.379,35.262,,,,,
1789037685.4678,collate,3,1,22075,,,,,6.0,1.0,61.956,61.877,,,,,
1789037688.4181,collate,3,1,22075,,,,,8.0,1.0,49.449,49.313,,,,,
1789037690.8825,collate,3,1,22075,,,,,7.0,1.0,36.132,36.055,,,,,
1789037693.1187,collate,3,1,22075,,,,,5.0,1.0,30.679,30.621,,,,,
1789037694.9315,collate,3,1,22075,,,,,4.0,1.0,29.468,29.418,,,,,
1789037697.7016,collate,3,1,22075,,,,,8.0,1.0,47.421,47.34,,,,,
1789037700.0227,collate,3,1,22075,,,,,6.0,1.0,31.687,31.638,,,,,
1789037702.175,collate,3,1,22075,,,,,6.0,1.0,36.145,36.071,,,,,
1789037704.2051,collate,3,1,22075,,,,,6.0,1.0,37.314,37.251,,,,,
1789037707.0954,collate,3,1,22075,,,,,7.0,1.0,37.809,37.758,,,,,
1789037709.8985,collate,3,1,22075,,,,,7.0,1.0,55.578,55.494,,,,,
1789037712.0515,collate,3,1,22075,,,,,5.0,1.0,158.597,158.259,,,,,
1789037714.109,collate,3,1,22075,,,,,5.0,1.0,50.911,50.823,,,,,
1789037716.5394,collate,3,1,22075,,,,,6.0,1.0,30.74,30.66,,,,,
1789037719.3017,collate,3,1,22075,,,,,8.0,1.0,33.989,33.895,,,,,
1789037720.9314,collate,3,1,22075,,,,,3.0,1.0,27.24,27.161,,,,,
1789037723.7333,collate,3,1,22075,,,,,7.0,1.0,128.623,128.419,,,,,
1789037726.297,collate,3,1,22075,,,,,6.0,1.0,37.288,37.194,,,,,
1789037728.9944,collate,3,1,22075,,,,,6.0,1.0,166.048,165.606,,,,,
1789037731.4667,collate,3,1,22075,,,,,5.0,1.0,40.911,40.796,,,,,
1789037733.2249,collate,3,1,22075,,,,,4.0,1.0,62.977,62.881,,,,,
1789037735.4905,collate,3,1,22075,,,,,6.0,1.0,38.724,38.668,,,,,
1789037738.0713,collate,3,1,22075,,,,,6.0,1.0,45.361,45.309,,,,,
1789037740.592,collate,3,1,22075,,,,,6.0,1.0,35.138,35.053,,,,,
1789037742.7988,collate,3,1,22075,,,,,6.0,1.0,49.613,49.543,,,,,
1789037744.9688,collate,3,1,22075,,,,,6.0,1.0,53.079,52.994,,,,,
1789037747.4955,collate,3,1,22075,,,,,6.0,1.0,28.824,28.785,,,,,
1789037750.1103,collate,3,1,22075,,,,,6.0,1.0,36.869,36.806,,,,,
1789037752.5958,collate,3,1,22075,,,,,7.0,1.0,46.445,46.384,,,,,
1789037755.6833,collate,3,1,22075,,,,,8.0,1.0,38.272,38.182,,,,,
1789037757.7178,collate,3,1,22075,,,,,5.0,1.0,43.926,43.853,,,,,
1789037760.3141,collate,3,1,22075,,,,,7.0,1.0,37.092,37.048,,,,,
1789037762.4007,collate,3,1,22075,,,,,5.0,1.0,22.576,22.536,,,,,
1789037765.0835,collate,3,1,22075,,,,,6.0,1.0,25.73,25.692,,,,,
1789037767.6914,collate,3,1,22075,,,,,7.0,1.0,31.672,31.644,,,,,
1789037770.5818,collate,3,1,22075,,,,,7.0,1.0,22.691,22.596,,,,,
1789037772.4157,collate,3,1,22075,,,,,4.0,1.0,34.412,34.371,,,,,
1789037775.0701,collate,3,1,22075,,,,,7.0,1.0,35.197,35.148,,,,,
1789037777.2672,collate,3,1,22075,,,,,5.0,1.0,32.742,32.688,,,,,
1789037779.7857,collate,3,1,22075,,,,,6.0,1.0,73.851,73.733,,,,,
1789037781.9607,collate,3,1,22075,,,,,4.0,1.0,52.325,52.234,,,,,
1789037784.2767,collate,3,1,22075,,,,,5.0,1.0,52.653,52.481,,,,,
1789037787.0861,collate,3,1,22075,,,,,7.0,1.0,200.484,200.063,,,,,
1789037789.1285,collate,3,1,22075,,,,,4.0,1.0,155.396,155.122,,,,,
1789037791.8278,collate,3,1,22075,,,,,6.0,1.0,121.439,121.228,,,,,
1789037794.1044,collate,3,1,22075,,,,,6.0,1.0,88.569,88.414,,,,,
1789037796.6954,collate,3,1,22075,,,,,6.0,1.0,40.234,40.162,,,,,
1789037799.9087,collate,3,1,22075,,,,,9.0,1.0,57.688,57.599,,,,,
1789037802.5428,collate,3,1,22075,,,,,6.0,1.0,30.3,30.244,,,,,
1789037804.9168,collate,3,1,22075,,,,,5.0,1.0,38.847,38.786,,,,,
1789037807.1506,collate,3,1,22075,,,,,5.0,1.0,60.242,60.1,,,,,
1789037809.0195,collate,3,1,22075,,,,,4.0,1.0,33.712,33.655,,,,,
1789037811.2036,collate,3,1,22075,,,,,6.0,1.0,56.091,55.914,,,,,
1789037813.2959,collate,3,1,22075,,,,,5.0,1.0,39.818,39.761,,,,,
1789037815.2638,collate,3,1,22075,,,,,4.0,1.0,40.04,39.982,,,,,
1789037817.5286,collate,3,1,22075,,,,,6.0,1.0,27.865,27.826,,,,,
1789037820.8838,collate,3,1,22075,,,,,7.0,1.0,33.74,33.669,,,,,
1789037823.0712,collate,3,1,22075,,,,,5.0,1.0,39.215,39.162,,,,,
1789037825.733,collate,3,1,22075,,,,,7.0,1.0,56.316,56.217,,,,,
1789037827.537,collate,3,1,22075,,,,,5.0,1.0,38.918,38.851,,,,,
1789037829.4413,collate,3,1,22075,,,,,5.0,1.0,37.879,37.792,,,,,
1789037831.6988,collate,3,1,22075,,,,,6.0,1.0,60.658,60.564,,,,,
1789037833.8348,collate,3,1,22075,,,,,5.0,1.0,35.254,35.177,,,,,
1789037836.4077,collate,3,1,22075,,,,,6.0,1.0,42.789,42.669,,,,,
1789037839.0536,collate,3,1,22075,,,,,6.0,1.0,36.455,36.385,,,,,
1789037841.1616,collate,3,1,22075,,,,,5.0,1.0,39.981,39.892,,,,,
1789037843.347,collate,3,1,22075,,,,,6.0,1.0,32.469,32.429,,,,,
1789037845.5914,collate,3,1,22075,,,,,6.0,1.0,33.015,32.935,,,,,
1789037848.1728,collate,3,1,22075,,,,,6.0,1.0,44.521,44.388,,,,,
1789037850.7568,collate,3,1,22075,,,,,6.0,1.0,59.421,59.327,,,,,
1789037853.2378,collate,3,1,22075,,,,,6.0,1.0,42.536,42.466,,,,,
1789037855.6453,collate,3,1,22075,,,,,6.0,1.0,31.719,31.603,,,,,
1789037858.0813,collate,3,1,22075,,,,,5.0,1.0,34.266,34.215,,,,,
1789037860.0732,collate,3,1,22075,,,,,4.0,1.0,54.937,54.835,,,,,
1789037861.8082,collate,3,1,22075,,,,,4.0,1.0,62.456,62.36,,,,,
1789037864.4751,collate,3,1,22075,,,,,6.0,1.0,35.756,35.713,,,,,
1789037866.8673,collate,3,1,22075,,,,,6.0,1.0,49.474,49.359,,,,,
1789037868.9879,collate,3,1,22075,,,,,5.0,1.0,76.831,76.703,,,,,
1789037871.3356,collate,3,1,22075,,,,,6.0,1.0,45.859,45.796,,,,,
1789037873.1636,collate,3,1,22075,,,,,5.0,1.0,40.595,40.533,,,,,
1789037876.2219,collate,3,1,22075,,,,,8.0,1.0,75.404,75.047,,,,,
1789037878.6593,collate,3,1,22075,,,,,6.0,1.0,48.818,48.752,,,,,
1789037881.4437,collate,3,1,22075,,,,,7.0,1.0,57.358,57.179,,,,,
1789037884.0499,collate,3,1,22075,,,,,6.0,1.0,207.088,206.669,,,,,
1789037886.8626,collate,3,1,22075,,,,,6.0,1.0,61.067,60.9,,,,,
1789037889.8396,collate,3,1,22075,,,,,7.0,1.0,62.654,62.573,,,,,
1789037892.032,collate,3,1,22075,,,,,5.0,1.0,39.157,39.129,,,,,
1789037894.9051,collate,3,1,22075,,,,,7.0,1.0,51.891,51.818,,,,,
1789037896.8812,collate,3,1,22075,,,,,6.0,1.0,40.277,40.2,,,,,
1789037899.9138,collate,3,1,22075,,,,,6.0,1.0,51.12,51.007,,,,,
1789037901.8838,collate,3,1,22075,,,,,5.0,1.0,55.856,55.769,,,,,
1789037903.8751,collate,3,1,22075,,,,,5.0,1.0,45.002,44.922,,,,,
1789037906.0269,collate,3,1,22075,,,,,5.0,1.0,55.2,55.103,,,,,
1789037908.677,collate,3,1,22075,,,,,7.0,1.0,46.0,45.912,,,,,
1789037911.0489,collate,3,1,22075,,,,,6.0,1.0,56.694,56.405,,,,,
1789037913.6558,collate,3,1,22075,,,,,6.0,1.0,74.7,74.572,,,,,
1789037916.1997,collate,3,1,22075,,,,,7.0,1.0,55.051,54.673,,,,,
1789037918.8964,collate,3,1,22075,,,,,7.0,1.0,63.649,63.49,,,,,
1789037921.3023,collate,3,1,22075,,,,,6.0,1.0,43.872,43.784,,,,,
1789037923.9293,collate,3,1,22075,,,,,6.0,1.0,63.962,63.848,,,,,
1789037926.348,collate,3,1,22075,,,,,5.0,1.0,161.243,160.685,,,,,
1789037928.333,collate,3,1,22075,,,,,4.0,1.0,36.787,36.755,,,,,
1789037930.503,collate,3,1,22075,,,,,5.0,1.0,32.988,32.934,,,,,
1789037932.7456,collate,3,1,22075,,,,,5.0,1.0,68.768,68.676,,,,,
1789037935.0736,collate,3,1,22075,,,,,6.0,1.0,40.112,40.024,,,,,
1789037936.8912,collate,3,1,22075,,,,,4.0,1.0,64.912,64.781,,,,,
1789037939.6803,collate,3,1,22075,,,,,6.0,1.0,105.733,105.558,,,,,
1789037941.6172,collate,3,1,22075,,,,,4.0,1.0,45.637,45.544,,,,,
1789037944.0519,collate,3,1,22075,,,,,6.0,1.0,74.604,74.494,,,,,
1789037946.143,collate,3,1,22075,,,,,5.0,1.0,96.601,96.436,,,,,
1789037948.6129,collate,3,1,22075,,,,,6.0,1.0,118.277,118.102,,,,,
1789037950.5707,collate,3,1,22075,,,,,4.0,1.0,23.152,23.074,,,,,
1789037953.2524,collate,3,1,22075,,,,,7.0,1.0,22.27,22.253,,,,,
1789037955.6827,collate,3,1,22075,,,,,6.0,1.0,54.939,54.828,,,,,
1789037958.19,collate,3,1,22075,,,,,6.0,1.0,79.23,79.054,,,,,
1789037960.2352,collate,3,1,22075,,,,,5.0,1.0,47.597,47.509,,,,,
1789037963.3704,collate,3,1,22075,,,,,7.0,1.0,43.464,43.339,,,,,
1789037965.9251,collate,3,1,22075,,,,,6.0,1.0,22.91,22.878,,,,,
1789037968.3947,collate,3,1,22075,,,,,6.0,1.0,54.412,54.336,,,,,
1789037970.5033,collate,3,1,22075,,,,,5.0,1.0,35.412,35.332,,,,,
1789037973.425,collate,3,1,22075,,,,,8.0,1.0,53.032,52.952,,,,,
1789037976.1835,collate,3,1,22075,,,,,6.0,1.0,64.622,64.451,,,,,
1789037978.8988,collate,3,1,22075,,,,,6.0,1.0,305.95,305.335,,,,,
1789037982.0135,collate,3,1,22075,,,,,7.0,1.0,70.88,70.75,,,,,
